#sigma,tau,jitter
1.5190367074897237,226.45545660324674,0.0001373512226909013
1.374920987988845,151.1342837076243,0.00013642837516055485
1.5460642296545144,251.9556754476941,0.0001386203676135196
1.5411972156488092,258.93095588599726,0.00013945442726780838
1.4657240078729052,218.3949603190433,0.00013572599442769365
1.4864406193985673,211.42874024377437,0.000137560619733662
1.4635072363527453,203.08721854595106,0.00014337612995430816
1.4647229963140393,194.0753852747058,0.00013481353446418047
1.3867539087949188,135.1487502917307,0.0001307019936291055
1.4821564204257738,206.4689811827832,0.00013547341727426348
