# time,flux,err
1.270202999999999975e+03,1.112284999999999968e+01,7.778553999999999746e-01
1.275469000000000051e+03,1.119743000000000066e+01,8.787369000000000430e-01
1.280733999999999924e+03,1.127216999999999913e+01,9.508191999999999755e-01
1.286000000000000000e+03,1.134708000000000006e+01,1.000355000000000105e+00
1.291265000000000100e+03,1.142215000000000025e+01,1.030604000000000076e+00
1.296530999999999949e+03,1.149741000000000035e+01,1.043250999999999928e+00
1.301797000000000025e+03,1.157285000000000075e+01,1.038937999999999917e+00
1.307061999999999898e+03,1.164847999999999928e+01,1.017451000000000105e+00
1.312327999999999975e+03,1.172430999999999912e+01,9.776536999999999589e-01
1.317593000000000075e+03,1.180034000000000027e+01,9.172169000000000016e-01
1.322858999999999924e+03,1.187658000000000058e+01,8.341425000000000090e-01
1.328125000000000000e+03,1.195303999999999967e+01,7.443598000000000159e-01
1.333390000000000100e+03,1.202988000000000035e+01,6.203119000000000272e-01
1.338655999999999949e+03,1.211279000000000039e+01,4.565142999999999840e-01
1.343921000000000049e+03,1.224230999999999980e+01,3.972826999999999886e-01
1.349186999999999898e+03,1.239920000000000044e+01,3.892326999999999870e-01
1.354452999999999975e+03,1.257488000000000028e+01,3.897384999999999877e-01
1.359718000000000075e+03,1.284788999999999959e+01,3.904275999999999858e-01
1.364983999999999924e+03,1.316831999999999958e+01,3.897773999999999961e-01
1.370249000000000024e+03,1.345402999999999949e+01,3.908921000000000201e-01
1.375515000000000100e+03,1.352846000000000082e+01,3.913549000000000055e-01
1.380779999999999973e+03,1.353744999999999976e+01,3.904216999999999826e-01
1.386046000000000049e+03,1.367643999999999949e+01,3.912462999999999913e-01
1.391311999999999898e+03,1.344272999999999918e+01,3.911085000000000256e-01
1.396576999999999998e+03,1.303534999999999933e+01,3.897957000000000227e-01
1.401843000000000075e+03,1.289941999999999922e+01,3.905109999999999970e-01
1.407107999999999947e+03,1.246354000000000006e+01,3.899695000000000245e-01
1.412374000000000024e+03,1.190143999999999913e+01,3.884472999999999954e-01
1.417640000000000100e+03,1.182353999999999949e+01,3.893615000000000270e-01
1.422904999999999973e+03,1.184033999999999942e+01,3.891541000000000028e-01
1.428171000000000049e+03,1.168055000000000021e+01,3.875969000000000220e-01
1.433435999999999922e+03,1.092695999999999934e+01,3.778829000000000216e-01
1.438701999999999998e+03,1.020350000000000001e+01,2.805077000000000265e-01
1.443968000000000075e+03,9.796668999999999627e+00,3.000476999999999728e-01
1.449232999999999947e+03,9.759346000000000743e+00,1.730775999999999981e-01
1.454499000000000024e+03,1.007006999999999941e+01,2.782281999999999811e-01
1.459763999999999896e+03,9.950288000000000466e+00,2.970568000000000097e-01
1.465029999999999973e+03,9.845352000000000103e+00,1.473790000000000100e-01
1.470295000000000073e+03,1.015127000000000024e+01,2.847387000000000112e-01
1.475560999999999922e+03,1.051313999999999993e+01,2.938105999999999773e-01
1.480826999999999998e+03,1.065903999999999918e+01,1.187182999999999988e-01
1.486092000000000098e+03,9.733774000000000370e+00,2.888759000000000188e-01
1.491357999999999947e+03,9.428777000000000186e+00,2.877443000000000084e-01
1.496623000000000047e+03,1.000810000000000066e+01,1.228690999999999950e-01
1.501888999999999896e+03,1.000103000000000009e+01,2.940147000000000177e-01
1.507154999999999973e+03,1.002402999999999977e+01,2.831560000000000188e-01
1.512420000000000073e+03,9.919067000000000078e+00,1.562867000000000006e-01
1.517685999999999922e+03,9.547850999999999644e+00,2.978129999999999944e-01
1.522951000000000022e+03,9.313152000000000541e+00,2.981172000000000266e-01
1.528217000000000098e+03,8.998134999999999550e+00,1.835038999999999976e-01
1.533481999999999971e+03,8.911932000000000187e+00,3.255535999999999985e-01
1.538748000000000047e+03,8.924868000000000023e+00,2.885601999999999889e-01
1.544013999999999896e+03,9.058395000000000863e+00,2.063939999999999941e-01
1.549278999999999996e+03,8.768026000000000764e+00,3.278076999999999797e-01
1.554545000000000073e+03,8.338364999999999583e+00,2.777847999999999984e-01
1.559809999999999945e+03,7.774366999999999805e+00,2.227409999999999946e-01
1.565076000000000022e+03,7.881738999999999606e+00,3.284275999999999862e-01
1.570342000000000098e+03,7.968073000000000405e+00,2.650373999999999786e-01
1.575606999999999971e+03,7.643372000000000277e+00,2.391639999999999877e-01
1.580873000000000047e+03,7.512513000000000218e+00,3.287821000000000216e-01
1.586137999999999920e+03,7.651203999999999894e+00,2.509572999999999943e-01
1.591403999999999996e+03,8.411796999999999969e+00,2.561488000000000098e-01
1.596670000000000073e+03,8.638605000000000089e+00,3.299678999999999807e-01
1.601934999999999945e+03,8.714007000000000502e+00,2.382589999999999986e-01
1.607201000000000022e+03,8.936899999999999622e+00,2.698729000000000267e-01
1.612465999999999894e+03,8.967416999999999305e+00,3.294896999999999965e-01
1.617731999999999971e+03,8.921787000000000134e+00,2.358539000000000052e-01
1.622997000000000071e+03,8.914288000000000878e+00,5.549134000000000011e-01
1.628262999999999920e+03,8.906760000000000232e+00,7.244696999999999942e-01
1.633528999999999996e+03,8.899203999999999226e+00,8.404956000000000094e-01
1.638794000000000096e+03,8.891617999999999356e+00,9.234058000000000543e-01
1.644059999999999945e+03,8.884002999999999872e+00,9.816356000000000526e-01
1.649325000000000045e+03,8.876357000000000497e+00,1.019428999999999919e+00
1.654590999999999894e+03,8.868679000000000201e+00,1.039021999999999890e+00
1.659856999999999971e+03,8.860970000000000013e+00,1.041444999999999954e+00
1.665122000000000071e+03,8.853229000000000681e+00,1.026820000000000066e+00
1.670387999999999920e+03,8.845454000000000150e+00,9.943929000000000240e-01
1.675653000000000020e+03,8.837645999999999447e+00,9.423240000000000505e-01
1.680919000000000096e+03,8.829803000000000068e+00,8.688394999999999868e-01
1.686183999999999969e+03,8.821925999999999490e+00,7.813780000000000170e-01
1.691450000000000045e+03,8.814044000000000878e+00,6.721449999999999925e-01
1.696715999999999894e+03,8.807190999999999548e+00,5.203554000000000235e-01
1.701980999999999995e+03,8.824161999999999395e+00,4.053764000000000256e-01
1.707247000000000071e+03,8.865296999999999983e+00,3.868341000000000141e-01
1.712511999999999944e+03,8.840372999999999593e+00,3.866873000000000116e-01
1.717778000000000020e+03,8.942562000000000566e+00,3.857565000000000022e-01
1.723044000000000096e+03,9.235585999999999629e+00,3.863542999999999839e-01
1.728308999999999969e+03,9.046694000000000457e+00,3.869928999999999730e-01
1.733575000000000045e+03,8.789901999999999660e+00,3.856215000000000059e-01
1.738839999999999918e+03,8.831329999999999458e+00,3.859875999999999863e-01
1.744105999999999995e+03,8.836999999999999744e+00,3.866575999999999902e-01
1.749372000000000071e+03,8.827047000000000310e+00,3.856712999999999947e-01
1.754636999999999944e+03,8.844613999999999976e+00,3.862307999999999852e-01
1.759903000000000020e+03,8.692042999999999964e+00,3.865080000000000182e-01
1.765167999999999893e+03,8.435841999999999175e+00,3.852100999999999997e-01
1.770433999999999969e+03,8.190367999999999427e+00,3.857760000000000078e-01
1.775699000000000069e+03,8.164604999999999890e+00,3.860625999999999780e-01
1.780964999999999918e+03,8.134237999999999857e+00,3.850874000000000241e-01
1.786230999999999995e+03,7.755567000000000100e+00,3.855036000000000018e-01
1.791496000000000095e+03,7.584311999999999721e+00,3.819755000000000233e-01
1.796761999999999944e+03,7.587429000000000201e+00,3.405485999999999791e-01
