#sigma,tau
1.2843866216076338,181.16225565216257
1.7916380594223678,369.2458898142798
2.3889936771657894,625.8545519613476
1.465253878184208,267.43451769538365
1.195240988465894,125.82227124268728
2.5449970465666922,525.1006367157702
1.7034413637110224,223.94813635476103
1.1843010107913408,118.28307761259119
1.5980190866288724,259.219272914403
1.262705944985842,133.08580654123628
1.4637035208675768,218.03949435180724
2.328304408315845,535.9564818121842
1.4809095050698111,219.02652921690247
2.2244597875801344,439.09702189198254
3.8903497021750955,1747.1417897405097
1.5617716260600625,258.18613749895724
1.0179158746291928,109.51831780597607
1.9964558175705502,425.60260605858355
1.386103541418808,233.05178079143872
1.885089651869111,315.81151301182604
1.5627383034614173,229.08600664570358
1.575887483829485,241.65920229122628
1.2401521756200615,138.0914971200939
1.5907472943986358,231.29804277275136
1.7553266045764313,332.14441326780144
1.3720079217590835,183.87665420718608
2.41046773691307,506.36414185847906
1.760521975661294,358.1679931601976
1.7776847808245955,315.73051183978146
2.0714152776684274,510.3070838327055
3.4009659543639312,1068.7588815004822
1.67516123291582,229.2501068335956
1.42890312087808,203.52107603119342
1.970232687112677,353.0926210003735
1.7051918444217438,240.5221233415419
1.4612907308162961,199.86631568700534
1.43804901103087,198.77264342704976
1.596465570422041,218.13965448862896
1.6145842916076452,231.19056697221384
1.3043657590813067,140.1685274540249
1.7257820314185348,282.59086192525825
2.1963886264166144,508.119462923092
1.2407803199611205,142.96244187446044
2.357863004456576,471.96133416724945
1.2383218551760247,137.3775029818486
1.2204571934888193,134.422237412534
1.315447735828229,157.6589354474837
1.3090012045711619,163.845706313017
1.2962552192175243,144.6642035571605
1.5266773236937234,164.26046213457948
1.057170083361569,115.78487338030699
3.083937612927542,762.1561056282487
2.6139131475480077,603.6646608631626
1.5812028089506902,192.99143285440533
1.3640886265706986,176.91829474489643
1.701941521117831,214.57129130982358
1.300635957307671,150.35526433213224
1.6277279177088515,184.5107992844291
1.0965652860737667,139.8950626335375
1.917908966199152,269.2359424181125
2.343337979162498,546.5334257990603
1.2608093960983406,160.27275665720433
1.3554687838002208,156.37636378151655
1.1757064630312442,135.63071930186743
1.4140282085747538,166.98284872311172
1.3508478393708978,248.77754448561433
1.7240445143242775,303.2455898873465
1.3540877817539014,165.8242953231581
1.2206482048063065,137.1503554257973
1.9264637396013733,337.08713713465653
3.0148971464147736,665.8492471083981
1.8570015469518335,318.70448496262065
2.2009235850947277,327.0415991968285
1.6181625371193116,217.4289619700626
1.2666217030967761,136.26141674815048
1.105906710103056,103.71657183418222
1.9057400121990353,301.2298908931836
1.9388872734965394,357.3877345997882
1.6335106466381208,227.21276925323534
3.117975544005778,917.5262958796087
1.85553192531695,355.4139263171244
2.8229351366548423,713.1181491353325
3.7425755792408757,1346.213873513447
1.5898261796439896,258.3058321157749
1.4016181188592154,123.73073557402815
1.7601747951650923,281.2654966823932
2.1521378654742453,446.29349531312835
2.4169994028909985,582.4750957751464
1.5395273186182903,205.3392941690192
1.2073063817522132,137.06449545314084
1.502560145918529,150.12867311075843
1.4880129686608994,205.95193695505074
1.39965269967366,159.64356259906347
1.4061394498983695,174.01756405110683
2.1235380952812988,441.36481550310316
1.9181199103577866,335.6129512652532
1.3570248885762266,176.91842558616398
1.2925254293851232,155.6156759953259
1.6632767174351393,275.19564279355893
1.5374914202246919,270.7886668236887
1.828927794088895,323.48267457516613
1.9801465677490744,399.78445087666347
2.3883375678656353,626.9149738080338
1.6072414696219168,299.8204392491494
1.1994482386777678,126.1231691092427
2.2736598732700037,442.5598401846625
1.654051946355542,220.066354897779
1.1794301539884404,117.03553131176183
1.5980190866288724,259.219272914403
1.262705944985842,133.08580654123628
1.494913645907786,219.7554800923584
2.771861012165748,775.013357142764
1.4809095050698111,219.02652921690247
2.6453192057173722,618.7945510455314
3.8903497021750955,1747.1417897405097
1.5758102645427596,260.1769087865583
1.0179158746291928,109.51831780597607
2.0232530612018977,474.94919875007344
1.386103541418808,233.05178079143872
1.84195979288329,300.684643527697
1.525592282944332,214.55504600406647
1.5410517531123462,228.99606351023974
1.2402748228300207,138.12594923771925
1.9523786512303298,354.1854731145506
1.6840541691738549,302.91009571374576
1.3643590752697394,181.53741542459355
2.2258940271660803,438.7148000213159
1.760521975661294,358.1679931601976
2.0464278153544706,366.4311606693632
1.7928935265824548,340.7942131647875
3.4009659543639312,1068.7588815004822
1.5953863603720881,208.84948273804088
1.5001296408044023,234.2461228084993
1.991443295317886,360.2230646999816
1.7051918444217438,240.5221233415419
1.4687773161523316,205.52929700976222
1.43804901103087,198.77264342704976
1.613243614477877,201.32817816605555
1.7297099888105827,313.44965882855973
1.3660380160653618,162.68098326121824
1.438180291014331,202.77459871939
1.9799147781573199,393.7598932674412
1.2407803199611205,142.96244187446044
2.35378158100757,465.0674826033567
1.19065020329949,125.21963672860775
1.1963390331856751,131.0964346805927
1.3955445963538422,193.5262135935722
1.3511839861189163,173.79742635585575
1.2591857180604338,137.08747820260777
1.4777053251008627,159.9987181209462
1.0476688081065397,114.46438512706402
2.4859226562760846,536.006862858398
2.4257869946928663,539.3911756978042
1.6110251880262618,201.31201357147185
1.4477442896688126,190.10634113208368
1.4341243021756103,171.50605043254745
1.300635957307671,150.35526433213224
1.6298360029794858,185.5310528287447
1.1401191776735367,147.55571266392704
2.104628761210486,338.9693340659769
2.1257242368385048,459.5463091153717
1.5114204513327232,211.40795826963682
1.2339811631657152,128.58030025060873
0.997444011621241,99.99941657038862
1.322888376369979,146.6485718159631
1.3508478393708978,248.77754448561433
1.829317324757475,351.8263569485666
1.3540877817539014,165.8242953231581
1.1048485886418735,126.55946667264914
1.865415204607523,335.367961604496
3.0587841439266,682.1218089212347
1.801943939326857,300.08935885831005
2.106142491238528,326.19192779460803
1.6152520917778783,216.98581228461433
1.355615843670819,161.1751115056965
1.105906710103056,103.71657183418222
2.0076861467879974,329.7649597453939
1.9427384164291595,361.2286419071619
1.4581851663365375,179.47116131138174
3.5298625564245683,1184.2097203624019
1.7647674449248283,276.41452614428346
2.5748595358250697,602.6498500928135
4.030530543254022,1560.8811660169554
1.5898261796439896,258.3058321157749
1.4016181188592154,123.73073557402815
1.8303760036595464,289.2517395328992
1.9387594884376007,345.61800001444936
2.4169994028909985,582.4750957751464
1.5725626052979969,213.55724959147324
1.2073063817522132,137.06449545314084
1.4410117657839592,131.77608523925215
1.2328298120834265,122.92778319236946
1.5031960623001903,171.2948751675363
1.4061394498983695,174.01756405110683
2.1235380952812988,441.36481550310316
1.7781256106685543,287.6218190798106
1.3825909527796898,186.28290519163426
1.2925254293851232,155.6156759953259
1.617828594730215,258.67393918930685
1.5374914202246919,270.7886668236887
1.8293034171016624,314.23054030195055
1.9412577358645229,376.64981332765535
1.9803943715530283,381.0089443752074
1.6072414696219168,299.8204392491494
1.2688720064448737,125.82521789422526
1.822500933494853,291.09051298924294
1.589680064992635,198.05616027952726
1.1758920956295071,114.68175679406608
1.6986973014871296,273.5744038605152
1.189595527159506,122.076286679899
1.3376348823457496,177.41452310574846
2.771861012165748,775.013357142764
1.1704738195872888,136.31366888371946
2.570788062392738,585.8374254818233
4.807698843986675,2663.8776954513323
1.5758102645427596,260.1769087865583
1.0179158746291928,109.51831780597607
2.0232530612018977,474.94919875007344
1.386103541418808,233.05178079143872
1.854805949636407,298.4283755164376
1.525592282944332,214.55504600406647
1.6964066214158469,288.0056467916156
1.4214986648777972,184.31210296175112
2.003880729544746,371.5499834175864
1.212378399349607,165.34314660571286
1.3643590752697394,181.53741542459355
2.1968667563815605,424.25787751728046
1.760521975661294,358.1679931601976
2.0464278153544706,366.4311606693632
1.7279925834498289,322.23501310674004
3.417034705182068,1079.4084798433198
1.5953863603720881,208.84948273804088
1.4999940678861232,231.08921619101315
1.9916319097320063,361.36559773301104
1.981854664785328,306.5374348031169
1.6502300662806288,272.14582635731176
1.43804901103087,198.77264342704976
1.50844176788121,184.76059559849094
1.7297099888105827,313.44965882855973
1.422259569443748,181.62305003119542
1.438180291014331,202.77459871939
1.8874686745168492,352.2572920186298
1.284175308942677,149.77745675478616
2.369875673734875,474.1126948173013
1.19065020329949,125.21963672860775
1.1963390331856751,131.0964346805927
1.3318198020086065,182.84628069305478
1.5588290841180021,227.71781314869403
1.2591857180604338,137.08747820260777
1.4876477075094994,162.8411986207733
1.0476688081065397,114.46438512706402
2.8040249197195926,698.3679987209917
2.8255339177549734,704.9057975128688
1.6110251880262618,201.31201357147185
1.3756189693175427,175.9444064362323
1.4277653633085967,172.0692224133667
1.300635957307671,150.35526433213224
1.7716956828081876,254.6413206973798
1.154036499299197,133.6495666343733
2.031024068197651,338.52653069094083
2.8347768424567663,813.3040572444183
1.5114204513327232,211.40795826963682
1.256744505273275,127.11840925947214
1.0610086204006395,119.69428091252819
1.3327402060559146,148.94624673763636
1.3508478393708978,248.77754448561433
1.829317324757475,351.8263569485666
1.2399027121759045,146.00686518732968
1.1048485886418735,126.55946667264914
1.98090262476899,367.0928999197208
2.9539626693827636,644.1313942345607
1.6903108164373934,263.80086510958165
2.106142491238528,326.19192779460803
1.3770781856391512,139.685986361566
1.2557254435175957,136.63884924242373
1.0547826191159395,96.19200098079641
2.5836787775448227,516.8723181377167
1.937469525453592,359.0200421545786
1.4979226908450678,187.79332237090418
2.810892598456912,758.6694147778753
1.9226338698385723,292.17218388072484
2.5488561763814435,592.2759903235251
4.030530543254022,1560.8811660169554
1.5898261796439896,258.3058321157749
1.4016181188592154,123.73073557402815
2.6658371202024216,634.860450749873
1.9101058843503116,337.7643856981011
2.1167074867622215,475.193458431425
1.8597218178049673,294.63406862786206
1.1928500560975683,135.38431264538195
1.4410117657839592,131.77608523925215
1.26755073327178,121.12941222204704
1.5031960623001903,171.2948751675363
1.389990314133147,168.39863626294056
2.0660868751016594,415.60182255015724
1.5254226038168117,215.61485014010293
1.3825909527796898,186.28290519163426
1.2484665052487243,141.85093466618477
1.2826227633764922,161.7583121526663
1.5374914202246919,270.7886668236887
1.7679646817045427,330.3038918008744
1.7118116191832866,291.34101710083087
1.9632892361101275,359.4542951004657
1.6072414696219168,299.8204392491494
1.2688720064448737,125.82521789422526
1.8030836840093118,276.4742380334152
1.565929909245087,190.20238436232026
1.1407262714134723,113.57524766025122
1.5918139531958528,219.39854865371814
1.1812702335781038,122.79728760417937
1.341331666480538,178.9820571615896
3.341852972098394,1186.0438686731582
1.1251960870733209,124.61608635996863
2.7597163153004525,661.2775927590124
3.4271630191860663,1309.9368697600514
1.5758102645427596,260.1769087865583
0.92095623526373,93.0694824733459
1.848404528120468,396.4610877844758
1.386103541418808,233.05178079143872
1.9959021316229513,337.6416472769948
1.4126345365850599,171.29768469663668
1.6481395455649575,270.7997904615858
1.3097728080463897,162.20165030763448
1.5614139093220734,220.82505518358758
1.3153984848458948,181.57564895657902
1.4163160543132514,206.914722279689
2.330104895327435,457.1676036819224
1.829881792200557,365.3648072873077
1.6870953165772447,256.5090745890543
1.728203538029475,321.14227556407985
3.506259879448589,1158.7538644163863
1.5953863603720881,208.84948273804088
1.1136997658105343,123.90164634594885
1.9163554080314449,324.9291334993006
1.9694534708420088,320.2610981638008
1.6502300662806288,272.14582635731176
1.3880056478002751,189.8753444232003
1.5760143070784964,206.33035747490007
1.736569738453478,303.8107649489515
1.422259569443748,181.62305003119542
1.3022671179958034,163.8270821774098
1.8305706356250053,325.1941582056799
1.2698587884102097,152.69114284324138
2.369875673734875,474.1126948173013
1.1956272013374438,126.55977508523655
1.1963390331856751,131.0964346805927
1.4442090854853704,217.8460764495019
1.6822977220755726,269.42222749272446
1.3430518404050347,155.7805133865637
1.4876477075094994,162.8411986207733
1.0476688081065397,114.46438512706402
3.9076933186490375,1368.492106861064
2.8712973043762626,682.3038989990896
1.7288778696898193,216.0121035728393
1.3756189693175427,175.9444064362323
1.455530504859197,174.75501998168636
1.1072816937165577,106.85973693310068
1.7745887551874997,256.0834509469642
1.1510023268378997,132.6801518647968
1.7356687081732374,259.0060438290058
2.8347768424567663,813.3040572444183
1.5114204513327232,211.40795826963682
1.256744505273275,127.11840925947214
1.138964978180303,126.61046782471861
1.3239059839144625,146.04591343348125
1.3508478393708978,248.77754448561433
1.7968030259854069,341.84460041253794
1.2399027121759045,146.00686518732968
1.3415154580038953,174.52833177987733
1.8353063688566182,309.56443428904964
1.9901404010614012,312.5828218579257
1.8940814295037551,317.53318260382343
2.106142491238528,326.19192779460803
1.3806825712393682,138.33377637974226
1.2557254435175957,136.63884924242373
1.0547826191159395,96.19200098079641
2.6565264152507972,539.9075818468601
2.126888269094648,473.5653856362661
1.4959837195779866,185.5515769060811
2.457767345069535,582.4426789525852
1.9223761097438494,291.14196657960684
2.498651587356908,566.4067120671749
3.4761934606093576,1117.0083191762587
1.5898261796439896,258.3058321157749
1.4016181188592154,123.73073557402815
2.0775475378700046,393.8852073713155
1.8879703131153653,330.7362606829957
2.1167074867622215,475.193458431425
1.7922324875109352,269.5342343612406
1.1928500560975683,135.38431264538195
1.9973254099968347,319.0361019815292
1.26755073327178,121.12941222204704
1.5084812664883542,174.0253033821767
1.389990314133147,168.39863626294056
2.2186714188264056,485.2463585508607
1.5780140222879901,227.9179435671208
1.3174750568871025,164.68818836362277
1.4617469142935409,201.0768537511887
1.5751116214037402,242.93670770232606
1.5741045879635784,297.458357048351
2.038295458038631,462.3326587123632
1.67519289399406,287.54592370477087
1.5615179873491096,232.49376635225633
1.6072414696219168,299.8204392491494
1.2403992468811216,120.3396778501093
1.7300731209536642,282.69909270331294
1.565929909245087,190.20238436232026
1.1407262714134723,113.57524766025122
1.6060280297638243,223.14077305059632
1.5015147373747615,208.51094836286748
1.3274035058681368,174.02689440351446
3.341852972098394,1186.0438686731582
1.1608474777565576,130.81797925211012
3.0776661440178175,803.6977449821052
3.4271630191860663,1309.9368697600514
1.7224168667823547,312.66763099425856
0.92095623526373,93.0694824733459
1.848404528120468,396.4610877844758
1.6004171067056852,269.7359461032283
1.3465219302355038,145.54802234130634
1.5999832513108299,211.82461029760495
1.4780670154216633,216.43808470254842
1.447472897455039,194.58722015780035
1.633481288039288,238.38210112845533
1.3153984848458948,181.57564895657902
2.1036097651781533,441.6231475997875
2.989292331459134,709.4389927715042
2.1832904143796354,564.0135659629176
1.778231980825888,315.472329298128
1.728203538029475,321.14227556407985
4.25512405418128,1703.6975399426294
2.105061142176141,358.3498916801166
1.126281557116957,126.91279523561252
1.8537530398250874,293.15822254283586
1.9668907586257356,318.1471112320469
1.6502300662806288,272.14582635731176
1.604708513665566,272.60085126568606
1.6700221927580758,226.12304526655245
1.736569738453478,303.8107649489515
1.332457840872374,167.48531191810108
1.2939908061024805,160.57359811983073
2.1565778801607363,471.38886880799384
1.2698587884102097,152.69114284324138
2.369875673734875,474.1126948173013
1.1956272013374438,126.55977508523655
1.194505595732906,131.17267285001404
1.4377099043384702,215.26775969088052
1.6806548992848205,268.4281844957771
1.3205857963456709,170.6275373422611
1.6691533790582904,229.30616815674637
1.0476688081065397,114.46438512706402
3.9076933186490375,1368.492106861064
2.9497370911072296,739.9805360848031
1.7288778696898193,216.0121035728393
1.4105958858946688,187.98835586135866
1.455530504859197,174.75501998168636
1.1072816937165577,106.85973693310068
1.867507894450951,272.94431207463214
1.2270765660461636,148.78381883423924
1.5833611701470751,221.97375778150726
3.53744678591418,1294.8288544313752
1.5261621029466081,222.0356706870984
1.237953380175957,123.04881829708991
1.138964978180303,126.61046782471861
1.3239059839144625,146.04591343348125
1.3508478393708978,248.77754448561433
1.8078815708770555,349.19116425841776
1.2690647779883384,152.78677813154033
1.3415154580038953,174.52833177987733
1.459357087882503,219.29133204847355
2.0601659366064506,325.97253681865425
1.7012216154952116,258.6525173780223
2.086908723499586,321.6307755346701
1.3806825712393682,138.33377637974226
1.2557254435175957,136.63884924242373
1.2215087405995029,130.06585017166182
2.6565264152507972,539.9075818468601
2.126888269094648,473.5653856362661
1.3755704000702595,160.23857197083572
2.093803953735962,417.94190955102135
2.0323022289655084,354.95081780475266
2.725638583646081,631.7625422206811
3.4951811735961917,1130.8534189688885
1.545555582484708,241.10502485950383
1.4081382130975062,127.1512286739626
1.8835669082142612,322.93306110957076
1.8879703131153653,330.7362606829957
2.456539793517595,588.9047947865294
1.801185089419944,276.5739791700803
1.2916479598421566,158.83894544145062
1.8296216175332107,272.40332643578415
1.235587007170348,110.96006119147161
1.6564188082883855,197.32285177649118
1.389990314133147,168.39863626294056
1.7873476323342106,315.1703846544258
1.5090101105893272,206.059735773757
1.3637181256453852,168.10572168758796
1.457584087618282,200.2640155990371
1.592923012582036,253.65662092998176
1.5741045879635784,297.458357048351
2.018926681873432,400.8173095163364
1.5313133144105693,231.1023789750095
1.9405460424935734,371.60161070186973
1.6005606261330925,295.96689913496976
1.2403992468811216,120.3396778501093
2.020090689450148,426.1883868423718
1.477404470456264,160.6418903283626
1.2941370336084952,143.63791013118941
1.6029998302587278,222.8415364815037
1.5220898702383956,212.37099208209176
1.289947400445432,159.04637573042973
3.341852972098394,1186.0438686731582
1.1690352672673179,131.74306249836593
2.8506643224083135,682.8598460948008
2.8223947161114435,865.2377199900964
1.6022143586430122,268.64158907305665
1.3992013788950375,215.94051101920587
1.848404528120468,396.4610877844758
1.387628482556969,221.86578879314752
1.3465219302355038,145.54802234130634
1.6008363597020387,213.38874664953013
1.435357933719819,199.34138315731533
1.268272339339078,160.63237692942093
1.633481288039288,238.38210112845533
1.2320071060895452,160.81638224267144
2.579918433902395,623.1311724979731
3.060344577166023,790.5704765757112
2.1832904143796354,564.0135659629176
1.6754008852573028,297.779748273167
1.728203538029475,321.14227556407985
3.4077628952025165,1123.5616536173509
2.105061142176141,358.3498916801166
1.126281557116957,126.91279523561252
1.732326501706336,246.66245562731478
1.6982910711162384,241.28206490091395
1.3938733437392778,192.43675386040508
1.604708513665566,272.60085126568606
1.6617289068258534,228.8762455533506
1.736569738453478,303.8107649489515
1.332457840872374,167.48531191810108
1.1756640383192738,118.7517249736202
2.1565778801607363,471.38886880799384
1.2698587884102097,152.69114284324138
2.378609842480688,477.2855916944127
1.2847671774983667,133.50557072039328
1.194505595732906,131.17267285001404
1.4377099043384702,215.26775969088052
1.6914419130120468,264.20906277930834
1.2256536544971166,153.13759641369154
1.6705504651019913,229.478550714131
1.0589488834263134,115.64391368235142
3.305666511412816,946.6268236553216
3.099871368194537,804.7360856020961
1.728819917109044,223.49927289637202
1.3157247860427506,155.11706173933882
1.586629338286141,207.28763724948362
1.2559066388366231,145.3068486353295
1.867507894450951,272.94431207463214
1.226499980483213,150.2963029903639
1.5833611701470751,221.97375778150726
2.793995236578616,799.8361346085695
1.742460685581644,308.8202945642795
1.237953380175957,123.04881829708991
1.1781787525966694,132.7963276483295
1.3271170841231297,146.41617882111018
1.3323457631516582,217.63416608958727
1.8078815708770555,349.19116425841776
1.3902291289911637,190.2619805106323
1.3415154580038953,174.52833177987733
1.459357087882503,219.29133204847355
1.9940423167766268,309.72445070435924
1.6634070109920311,248.56170236478664
1.6929294842251665,238.3952836643885
1.3588049233253234,142.9441330084532
1.368256142776831,167.78577904156435
1.2102336934275228,130.20245716877002
2.5988414139754057,501.8426701486243
1.982244546117302,383.92898817494114
1.30991474882624,140.10719164144197
1.904152961469979,340.88956970895657
2.165082234679216,406.23504349890544
2.922288550860245,662.2167904537133
3.4951811735961917,1130.8534189688885
1.5551533104758521,245.00038167197286
1.4081382130975062,127.1512286739626
1.948564510901965,344.7098286682677
2.25138795654748,447.070373734539
2.456539793517595,588.9047947865294
1.7393692823027684,268.04759456097435
1.2916479598421566,158.83894544145062
1.8344843172338803,273.127170739365
1.3023199404111556,136.80007260277526
1.8875775820497742,281.0053976834134
1.4408122373520802,185.60100167793382
1.9248344181847357,359.70318452846976
1.697754717268618,268.1838566968378
1.3888630456121982,176.2609698783739
1.4664331316795771,207.12526954819876
1.7287474436298726,309.9487932495828
1.4095647760027603,261.7595006556971
2.0917181126847235,429.02328365809336
1.481715937009487,216.00719095765328
1.9770774518923733,390.61810183187066
1.494357092776433,290.0124705563975
1.2381111773183615,124.90191542420011
2.0597242116076524,450.9246186393376
1.3965129371838765,150.68225615601122
1.3603977612302547,159.13474142663776
1.2785353395536596,143.42089149494493
1.816470793385741,267.08472595539126
1.2915684765377682,158.58684855384143
2.440746105941756,615.7280647226914
1.2102206266769724,139.67950028706971
2.088995121752949,447.2162705196432
2.8223947161114435,865.2377199900964
1.6022143586430122,268.64158907305665
1.3992013788950375,215.94051101920587
1.848404528120468,396.4610877844758
1.3847252958938572,212.82128420647018
1.3781210976623692,153.00840955959075
1.601731034775617,217.2497458203171
1.5488374154181426,229.68256565428587
1.3900447621964886,192.3434326453315
1.698303252508318,247.95008607506816
1.2634962614711227,166.8222761502766
2.509990346921699,593.6103627302413
3.678293771117942,1124.210295980966
2.1832904143796354,564.0135659629176
1.5440321729522848,249.88391545193636
1.5578455307165515,274.3101992115322
3.4077628952025165,1123.5616536173509
2.0731467079590806,349.84726487448904
1.2776372839333787,160.11557919900284
1.6008098418489587,214.62722672097706
1.8917291441966497,299.4993369187076
1.6854560134700285,271.8585718519191
1.604708513665566,272.60085126568606
1.5127977054504549,171.45476036323694
1.7379480107266436,325.05098825817663
1.332457840872374,167.48531191810108
1.2733938203480872,141.5104392341171
1.8469762546807869,338.74699959149297
1.2971164806133597,163.82149929863203
2.3654594398639244,468.6795670826037
1.2847671774983667,133.50557072039328
1.194505595732906,131.17267285001404
1.4743199267989775,215.72745609188027
1.6914419130120468,264.20906277930834
1.2256536544971166,153.13759641369154
1.6085959099325382,212.13443496830322
1.0589488834263134,115.64391368235142
2.668249694366239,639.303637661149
3.984182423708228,1238.707487108428
1.7962953396667454,253.1509745200007
1.384437930594926,166.17414364995727
1.586629338286141,207.28763724948362
1.2559066388366231,145.3068486353295
1.867507894450951,272.94431207463214
1.2282469790127284,150.22535252090086
1.5833611701470751,221.97375778150726
3.372162290627225,1186.3091213585908
1.5429423548350205,223.18313524860483
1.2423947208699329,128.24418914666236
1.1508571365806015,123.00953418614058
1.3271170841231297,146.41617882111018
1.3325563946746977,217.68746620352698
1.7962494212479592,337.06387710363686
1.3902291289911637,190.2619805106323
1.4490214804498784,204.83979578244634
1.4768266782539887,225.0365827271219
2.3272382496205437,387.17862068041006
1.6694498342269952,246.25631478374717
1.5955143212705891,209.27980584691312
1.3951241196640407,146.89940695152345
1.368256142776831,167.78577904156435
1.2990319550683065,139.9576063707543
2.3050658092549967,412.01280602770504
1.9320138056278668,365.1097353304482
1.3180512500721189,149.4828084264977
1.9843773981233217,367.3631439428313
3.3222041187088247,916.6910135426664
3.0868316766656796,704.1174560001158
3.7194322384385194,1318.9917224810547
1.5551533104758521,245.00038167197286
1.3848039744664573,134.32113332958446
2.0913189955712035,357.45083304342194
2.08269660888621,426.35558550724943
2.456539793517595,588.9047947865294
1.3587179593024605,162.30215087408658
1.2396218502953928,149.80218097913584
1.8344843172338803,273.127170739365
1.3023199404111556,136.80007260277526
1.8821248644030237,294.66976519077974
1.4051768973133683,172.2160545891916
2.24729295989911,421.2787070690893
1.8786066825773031,310.3380191533797
1.3888630456121982,176.2609698783739
1.6246019065249477,246.1116276639641
1.8010688823243786,337.04323326334594
1.4095647760027603,261.7595006556971
2.5965776008952512,627.1345450138615
1.4172145657902806,199.5103569610635
2.2062149298948484,492.7000676013013
1.494357092776433,290.0124705563975
1.315424285568515,149.5262202426878
2.0597242116076524,450.9246186393376
1.3867306269073632,142.25835355725266
1.4629317158003015,190.82846438219303
1.2785353395536596,143.42089149494493
1.816470793385741,267.08472595539126
1.1914805396676846,129.9104899746645
1.7547645911062162,303.6653148565345
1.2892182651167408,156.67109270820714
1.6701654057309339,291.3532134939737
2.6910941442543814,772.8139553136178
1.6022143586430122,268.64158907305665
1.4125411098470697,216.6856053826369
1.7977133657544528,354.19739748938457
1.3847252958938572,212.82128420647018
1.3781210976623692,153.00840955959075
1.6743029355367363,230.47960649865706
1.5053297006557038,200.12864682130464
1.4491339439605166,203.95064867809742
1.6044654167776353,225.55094050299772
1.2634962614711227,166.8222761502766
1.83684107449887,304.14479494522845
2.93011982255449,778.3148895667172
2.1832904143796354,564.0135659629176
1.4778564909130902,217.1554082162794
1.6302778935064748,325.07953413049967
2.689424266589413,689.5157376580268
2.021168680046324,330.3621422388468
1.2066482458257481,139.99385178179497
1.6322459503405773,223.7820315604909
1.5336288871844315,216.5412335979214
1.8875203029375967,360.78770552337585
1.5375874442770707,251.78210963106835
1.6375647054295766,213.39271126318206
1.7406078904568338,326.14954653571135
1.332457840872374,167.48531191810108
1.2711609029754134,140.59032230180702
1.9882841589432538,403.3740478358683
1.121688775245757,135.9369106314985
2.216531200237259,417.6245211165135
1.2847671774983667,133.50557072039328
1.3215323489359938,156.14650812868277
1.4643048288562388,215.85904736084973
1.448239323045356,211.79983438270864
1.2256536544971166,153.13759641369154
1.6190389810105006,214.53411848285293
1.4283951855961121,222.72032753241
2.3796366398814244,502.8998255958279
6.196951791879624,2750.727756774236
1.9924043405036276,325.8338222572906
1.3911349425706316,166.13999827782084
1.586629338286141,207.28763724948362
1.1609117013134775,119.14889675631424
1.7896277075298783,260.05223957349835
1.2282469790127284,150.22535252090086
1.5819483674940633,221.84037753055298
2.5459798593262777,614.5824385108249
1.5684774579800518,230.0129949552499
1.2943397089221216,136.22892769527098
1.2178111870542778,138.85116908002777
1.3250681819904246,146.76026195685
1.3325563946746977,217.68746620352698
1.7827122352703506,337.49822105902354
1.2293732538278812,164.46196078570796
1.4290228930125595,200.59884928573166
1.4768266782539887,225.0365827271219
2.325087647109427,386.5012561685392
1.5377765137245756,210.9865335648788
1.5883635887068424,214.4243380544224
1.4114243519394962,154.0639794290899
1.1346448647805305,120.62116111921723
1.3120350784427122,142.92881187306187
2.3050658092549967,412.01280602770504
1.5838349911248208,234.13680403079877
1.3263746561509373,151.43515768362053
1.8796354562797877,335.70162621976175
5.104500851003629,2204.0884055221527
3.0868316766656796,704.1174560001158
3.7194322384385194,1318.9917224810547
1.627233172647062,272.6978477530695
1.3848039744664573,134.32113332958446
2.0913189955712035,357.45083304342194
2.0839480084980697,425.0638916902615
2.62697667002756,710.824632648112
1.409920052286651,184.66827086269967
1.2414409843353347,149.37590762580592
1.7610436798866926,259.6493702631492
1.4009475286996784,168.90178626029365
1.7788970160306494,271.47145069892736
1.2742490267698774,147.71914241745276
2.370476577081013,454.21069933201085
1.7780131804000245,277.3530586974158
1.1447265786992458,134.27675932370494
1.5310515091392,218.273845055031
1.8770557723600247,418.27458348732637
1.4095647760027603,261.7595006556971
2.5965776008952512,627.1345450138615
1.504728982260163,224.67751225683133
2.208838214011457,497.18871410924345
1.4864034674676112,281.7006231805451
1.146017412200427,116.29565726559738
2.2250179800688135,528.7232212799034
1.3867306269073632,142.25835355725266
1.4629317158003015,190.82846438219303
1.329158587764232,157.10937048687677
1.860867264259355,275.4696635131635
1.1914805396676846,129.9104899746645
1.9036750008871852,357.9483242923482
1.503832891843313,213.45610922230722
1.6506842907047732,285.95706642568433
2.0631364073969714,420.00887266094503
1.9844542955442208,404.8391255715586
1.5622802197852683,282.1529588911455
1.7977133657544528,354.19739748938457
1.3847390465573575,196.37346912686868
1.8217748218393781,297.4972650206745
1.7120947169547032,239.20209187293537
1.731915640911617,286.02781345074305
1.4624403900814202,214.61461450854293
1.5604670050127871,212.73633757232406
1.0919620882956378,124.4906506119314
1.7404503235220843,261.21577638283173
3.147743718515118,906.7714632225832
2.7991715587544186,998.9164918933947
1.7796854412119247,275.0756272425813
1.468771446126287,219.0570463038403
3.100281934576423,841.4485463616813
1.8563145925026854,271.47181661977237
1.2066482458257481,139.99385178179497
1.4387385715208176,182.26193903467296
1.5306263912545999,215.5823297397326
1.4539271686253716,226.72324714658615
1.5375874442770707,251.78210963106835
