# time,flux,err
4.329748000000000161e+02,1.085898000000000074e+01,2.011894999999999933e-01
4.382404000000000224e+02,1.116944999999999943e+01,2.759282000000000123e-01
4.435059999999999718e+02,1.147339000000000020e+01,3.091450000000000031e-01
4.487715999999999781e+02,1.173391999999999946e+01,1.862375000000000003e-01
4.540371999999999844e+02,1.165201000000000064e+01,2.842666999999999833e-01
4.593027999999999906e+02,1.113856999999999964e+01,3.054887000000000019e-01
4.645683999999999969e+02,1.036542999999999992e+01,1.474717000000000111e-01
4.698339000000000283e+02,1.044331999999999994e+01,2.167872999999999883e-01
4.750994999999999777e+02,1.010008999999999979e+01,2.196440000000000059e-01
4.803650999999999840e+02,1.004534999999999911e+01,1.146686999999999984e-01
4.856306999999999903e+02,1.054360999999999926e+01,2.195332999999999868e-01
4.908962999999999965e+02,1.092807999999999957e+01,2.243549999999999989e-01
4.961619000000000028e+02,1.163186999999999927e+01,1.191183999999999993e-01
5.014275000000000091e+02,1.145927000000000007e+01,2.257231000000000098e-01
5.066931000000000154e+02,1.166212999999999944e+01,2.248643999999999921e-01
5.119585999999999899e+02,1.124873999999999974e+01,1.422626999999999919e-01
5.172241999999999962e+02,1.108614999999999995e+01,2.239270999999999900e-01
5.224897999999999456e+02,1.098863000000000056e+01,2.196777000000000035e-01
5.277554000000000087e+02,1.076370000000000005e+01,1.595873999999999904e-01
5.330209999999999582e+02,1.052901999999999916e+01,2.214713000000000098e-01
5.382866000000000213e+02,1.026402000000000037e+01,2.193201999999999929e-01
5.435521999999999707e+02,9.981382999999999228e+00,2.252070999999999934e-01
5.488176999999999452e+02,9.933835999999999444e+00,2.203719000000000094e-01
5.540833000000000084e+02,1.006053999999999959e+01,2.356578000000000006e-01
5.593488999999999578e+02,1.053181999999999974e+01,2.285994000000000081e-01
5.646145000000000209e+02,1.124471999999999916e+01,2.265710999999999975e-01
5.698800999999999704e+02,1.167542000000000080e+01,2.406935000000000047e-01
5.751457000000000335e+02,1.173859000000000030e+01,2.346453000000000011e-01
5.804112999999999829e+02,1.159985999999999962e+01,2.307450000000000057e-01
