# cali-merged continuum light curve for rm160
# MJD fnu fnu_err [1E-28 erg/s/cm2/Hz] band
56358.597  2.816e+00 7.032e-02 ps1_i
56384.502  2.915e+00 7.823e-02 ps1_g
56384.514  2.978e+00 8.054e-02 ps1_r
56385.537  2.875e+00 7.102e-02 ps1_i
56390.549  2.917e+00 9.474e-02 ps1_g
56390.559  2.998e+00 7.155e-02 ps1_r
56393.581  2.954e+00 6.619e-02 ps1_i
56396.518  3.198e+00 9.419e-02 ps1_i
56399.401  2.850e+00 9.016e-02 ps1_i
56401.492  3.015e+00 3.595e-02 ps1_g
56401.503  2.987e+00 4.354e-02 ps1_r
56403.378  2.954e+00 6.610e-02 ps1_i
56414.495  2.998e+00 6.210e-02 ps1_i
56420.396  2.864e+00 3.097e-02 ps1_r
56420.414  2.805e+00 6.014e-02 ps1_i
56421.487  2.964e+00 3.599e-02 ps1_g
56422.458  2.962e+00 6.677e-02 ps1_i
56424.495  3.037e+00 3.325e-02 ps1_g
56424.508  2.976e+00 3.700e-02 ps1_r
56427.425  3.036e+00 3.622e-02 ps1_g
56427.439  3.004e+00 4.351e-02 ps1_r
56432.443  2.864e+00 5.696e-02 ps1_i
56443.422  2.954e+00 2.950e-02 ps1_g
56443.435  3.032e+00 6.163e-02 ps1_r
56444.449  3.018e+00 6.203e-02 ps1_i
56447.332  2.948e+00 6.136e-02 ps1_i
56450.351  3.117e+00 4.552e-02 ps1_r
56450.363  3.224e+00 8.922e-02 ps1_i
56451.338  3.032e+00 4.051e-02 ps1_g
56458.323  2.922e+00 6.903e-02 ps1_i
56460.325  2.912e+00 4.280e-02 ps1_g
56460.338  2.932e+00 4.503e-02 ps1_r
56462.307  2.731e+00 5.624e-02 ps1_i
56470.389  2.976e+00 6.886e-02 ps1_i
56473.303  3.017e+00 7.011e-02 ps1_i
56475.305  2.901e+00 2.818e-02 ps1_g
56476.317  2.920e+00 7.969e-02 ps1_i
56478.310  2.884e+00 3.307e-02 ps1_g
56478.322  3.011e+00 3.745e-02 ps1_r
56479.311  2.781e+00 6.445e-02 ps1_i
56486.305  2.891e+00 2.923e-02 ps1_g
56486.318  2.963e+00 5.224e-02 ps1_r
56487.322  2.928e+00 5.567e-02 ps1_i
56489.304  2.902e+00 5.847e-02 ps1_r
56491.297  2.784e+00 6.497e-02 ps1_i
56508.279  2.968e+00 6.671e-02 ps1_i
56508.301  2.894e+00 4.199e-02 ps1_r
56660.209  2.933e+00 9.697e-02 sdss_spec_r
56664.513  3.051e+00 1.116e-01 sdss_spec_r
56669.500  3.005e+00 1.509e-01 sdss_spec_r
56671.536  2.831e+00 3.947e-02 bok_g_ccd1
56672.496  2.917e+00 7.048e-02 bok_i_ccd1
56673.484  2.773e+00 9.115e-02 bok_i_ccd1
56674.484  2.833e+00 6.504e-02 bok_i_ccd1
56675.432  2.791e+00 7.189e-02 bok_g_ccd1
56677.499  2.876e+00 4.412e-02 bok_g_ccd1
56678.508  2.852e+00 7.112e-02 bok_i_ccd1
