# time,flux,err
5.748065000000000146e+04,4.175552999999999848e+00,4.602859000000000117e-02
5.748962999999999738e+04,4.171804999999999986e+00,7.145683999999999370e-02
5.749862000000000262e+04,4.200689999999999813e+00,7.772363999999999662e-02
5.750761000000000058e+04,4.307763999999999704e+00,5.964272000000000323e-02
5.751658999999999651e+04,4.236570000000000391e+00,7.333754000000000661e-02
5.752558000000000175e+04,4.301454999999999806e+00,8.193314000000000152e-02
5.753456999999999971e+04,4.390335999999999572e+00,6.601042000000000021e-02
5.754355000000000291e+04,4.473321999999999576e+00,6.442332000000000614e-02
5.755254000000000087e+04,4.566339000000000148e+00,6.917924000000000295e-02
5.756152999999999884e+04,4.666246000000000116e+00,1.049999999999999961e-01
5.757051000000000204e+04,4.764720999999999762e+00,8.388102000000000058e-02
5.757950000000000000e+04,4.764332999999999707e+00,7.976614999999999400e-02
5.758848999999999796e+04,4.718791999999999653e+00,1.518449000000000049e-01
5.759747000000000116e+04,4.673206000000000415e+00,1.926404999999999923e-01
5.760645999999999913e+04,4.627608999999999639e+00,2.202819000000000027e-01
5.761544999999999709e+04,4.582011999999999752e+00,2.393718999999999986e-01
5.762443000000000029e+04,4.536418000000000283e+00,2.519297999999999815e-01
5.763341999999999825e+04,4.490827000000000346e+00,2.597350999999999965e-01
5.764241000000000349e+04,4.445240000000000080e+00,2.626333000000000140e-01
5.765138999999999942e+04,4.399662000000000184e+00,2.607880000000000198e-01
5.766037999999999738e+04,4.354104999999999670e+00,2.540958999999999857e-01
5.766936000000000058e+04,4.308606000000000158e+00,2.421557000000000015e-01
5.767834999999999854e+04,4.263259999999999827e+00,2.241412999999999878e-01
5.768733999999999651e+04,4.218281000000000169e+00,1.985815999999999970e-01
5.769631999999999971e+04,4.174051999999999651e+00,1.664561999999999986e-01
5.770530999999999767e+04,4.130891000000000091e+00,1.321241999999999972e-01
5.771430000000000291e+04,4.087913000000000352e+00,9.879356999999999722e-02
5.772327999999999884e+04,4.041712999999999667e+00,9.973287999999999598e-02
5.773226999999999680e+04,3.989759999999999973e+00,1.001160999999999995e-01
5.774126000000000204e+04,3.939731000000000094e+00,9.769194999999999962e-02
5.775023999999999796e+04,3.907595999999999847e+00,9.387996999999999315e-02
5.775923000000000320e+04,3.899630999999999847e+00,9.150916000000000605e-02
5.776822000000000116e+04,3.898496000000000183e+00,9.148090999999999862e-02
5.777719999999999709e+04,3.859046000000000198e+00,8.452337999999999518e-02
5.778619000000000233e+04,3.773966999999999850e+00,6.450002999999999986e-02
5.779518000000000029e+04,3.855458000000000052e+00,7.555526999999999382e-02
5.780416000000000349e+04,3.833741999999999983e+00,6.265597000000000527e-02
5.781315000000000146e+04,3.819157000000000135e+00,7.604832999999999732e-02
5.782213999999999942e+04,3.811744000000000021e+00,7.377657999999999439e-02
5.783112000000000262e+04,3.828720999999999819e+00,3.986991000000000146e-02
5.784011000000000058e+04,3.802135999999999960e+00,7.971831000000000056e-02
5.784909999999999854e+04,3.729385000000000172e+00,6.061173000000000255e-02
5.785808000000000175e+04,3.630637999999999810e+00,6.770304000000000599e-02
5.786706999999999971e+04,3.585876999999999981e+00,8.591653000000000484e-02
5.787605999999999767e+04,3.508258000000000099e+00,8.062060000000000060e-02
5.788504000000000087e+04,3.453879000000000143e+00,9.669408999999999643e-02
5.789402999999999884e+04,3.417164999999999786e+00,5.503878000000000242e-02
5.790301999999999680e+04,3.380076999999999998e+00,5.559669999999999890e-02
5.791200000000000000e+04,3.412316999999999823e+00,8.726543000000000494e-02
5.792098999999999796e+04,3.393409999999999815e+00,5.275872999999999674e-02
5.792998000000000320e+04,3.210439000000000043e+00,9.267461999999999922e-02
5.793895999999999913e+04,3.131415000000000060e+00,1.137477999999999961e-01
5.794794999999999709e+04,3.119010999999999978e+00,1.257285999999999959e-01
5.795694000000000233e+04,3.106593000000000160e+00,8.704037000000000579e-02
5.796591999999999825e+04,3.127835999999999839e+00,1.132531999999999983e-01
5.797491000000000349e+04,3.168479000000000045e+00,1.648669000000000107e-01
5.798388999999999942e+04,3.209111000000000047e+00,1.944774999999999976e-01
5.799287999999999738e+04,3.249724000000000057e+00,2.124989999999999934e-01
5.800187000000000262e+04,3.290278999999999954e+00,2.216745999999999994e-01
5.801084999999999854e+04,3.330671000000000159e+00,2.229212000000000138e-01
5.801983999999999651e+04,3.370601000000000180e+00,2.163777000000000061e-01
5.802883000000000175e+04,3.409342999999999790e+00,2.013241000000000058e-01
5.803780999999999767e+04,3.445310000000000095e+00,1.760923000000000072e-01
5.804680000000000291e+04,3.475604999999999833e+00,1.474128000000000105e-01
5.805579000000000087e+04,3.496319999999999872e+00,1.072411999999999949e-01
5.806476999999999680e+04,3.505157000000000078e+00,1.018994000000000011e-01
5.807376000000000204e+04,3.505958000000000130e+00,1.036129999999999968e-01
5.808275000000000000e+04,3.508408000000000193e+00,1.042695000000000011e-01
5.809173000000000320e+04,3.516916999999999849e+00,1.013330000000000064e-01
5.810072000000000116e+04,3.519623000000000168e+00,9.713394999999999668e-02
5.810970999999999913e+04,3.492909000000000042e+00,9.764332000000000567e-02
5.811869000000000233e+04,3.419697000000000209e+00,9.542019000000000195e-02
5.812768000000000029e+04,3.313298000000000076e+00,7.599105000000000443e-02
5.813666999999999825e+04,3.304842999999999975e+00,9.596303000000000472e-02
5.814565000000000146e+04,3.283370000000000122e+00,7.863874999999999338e-02
5.815463999999999942e+04,3.297962000000000060e+00,8.969937999999999523e-02
5.816362999999999738e+04,3.276818000000000008e+00,9.161239999999999661e-02
5.817261000000000058e+04,3.191068000000000016e+00,7.357497999999999816e-02
5.818159999999999854e+04,3.257797000000000054e+00,9.299195999999999851e-02
5.819058999999999651e+04,3.287868000000000013e+00,9.213266000000000511e-02
5.819956999999999971e+04,3.245750999999999831e+00,7.474247000000000529e-02
5.820855999999999767e+04,3.345105000000000217e+00,7.395106999999999375e-02
5.821755000000000291e+04,3.230840000000000156e+00,5.703520000000000117e-02
