# PLIKE V4.0 ZDCF peak likelihood analysis
# for file /home/stone28/pypetal/toml_output/yelm/pyzdcf/yelm_zdcf.dcf
#
# num      lag         r         -dr        +dr    likelihood
# ---- ---------- ---------- ---------- ---------- ----------
   141  2.961E+02  3.013E-01  1.109E-01  1.069E-01  0.000E+00
   142  3.042E+02  3.136E-01  1.062E-01  1.024E-01  0.000E+00
   143  3.122E+02  2.612E-01  1.066E-01  1.035E-01  0.000E+00
   144  3.202E+02  2.754E-01  1.025E-01  9.947E-02  0.000E+00
   145  3.282E+02  2.501E-01  1.009E-01  9.820E-02  0.000E+00
   146  3.362E+02  2.336E-01  9.886E-02  9.648E-02  0.000E+00
   147  3.442E+02  2.052E-01  9.743E-02  9.541E-02  0.000E+00
   148  3.522E+02  1.919E-01  9.549E-02  9.369E-02  0.000E+00
   149  3.602E+02  1.791E-01  9.365E-02  9.204E-02  0.000E+00
   150  3.682E+02  1.703E-01  9.616E-02  9.455E-02  0.000E+00
   151  3.762E+02  1.576E-01  9.895E-02  9.738E-02  0.000E+00
   152  3.842E+02  1.257E-01  1.024E-01  1.010E-01  0.000E+00
   153  3.922E+02  1.370E-01  1.044E-01  1.029E-01  0.000E+00
   154  4.002E+02  1.636E-01  1.067E-01  1.048E-01  0.000E+00
   155  4.082E+02  1.553E-01  1.103E-01  1.084E-01  0.000E+00
   156  4.162E+02  1.642E-01  1.137E-01  1.115E-01  0.000E+00
   157  4.242E+02  1.800E-01  1.163E-01  1.138E-01  0.000E+00
   158  4.322E+02  1.973E-01  1.200E-01  1.171E-01  0.000E+00
   159  4.402E+02  2.365E-01  1.230E-01  1.193E-01  0.000E+00
   160  4.482E+02  2.259E-01  1.291E-01  1.252E-01  0.000E+00
   161  4.562E+02  2.240E-01  1.342E-01  1.300E-01  0.000E+00
   162  4.642E+02  2.422E-01  1.402E-01  1.353E-01  0.000E+00
   163  4.722E+02  2.726E-01  1.464E-01  1.402E-01  0.000E+00
   164  4.802E+02  2.555E-01  1.576E-01  1.509E-01  0.000E+00
   165  4.882E+02  2.751E-01  1.683E-01  1.600E-01  0.000E+00
   166  4.962E+02  3.018E-01  1.777E-01  1.675E-01  0.000E+00
   167  5.043E+02  3.350E-01  1.930E-01  1.794E-01  0.000E+00
   168  5.123E+02  3.014E-01  2.240E-01  2.077E-01  0.000E+00
   169  5.203E+02  2.593E-01  2.715E-01  2.511E-01  0.000E+00
   170  5.328E+02  2.507E-01  2.842E-01  2.626E-01  0.000E+00
   171  5.603E+02  4.459E-01  2.756E-01  2.361E-01  0.000E+00
   172  5.843E+02  3.912E-01  1.942E-01  1.776E-01  0.000E+00
   173  5.923E+02  3.157E-01  1.870E-01  1.751E-01  0.000E+00
   174  6.003E+02  2.406E-01  1.832E-01  1.747E-01  0.000E+00
   175  6.083E+02  1.964E-01  1.738E-01  1.677E-01  0.000E+00
   176  6.163E+02  1.821E-01  1.644E-01  1.593E-01  0.000E+00
   177  6.243E+02  2.030E-01  1.547E-01  1.497E-01  0.000E+00
   178  6.323E+02  2.087E-01  1.488E-01  1.440E-01  0.000E+00
   179  6.403E+02  1.890E-01  1.431E-01  1.391E-01  0.000E+00
   180  6.483E+02  2.181E-01  1.359E-01  1.317E-01  0.000E+00
   181  6.563E+02  1.891E-01  1.321E-01  1.287E-01  0.000E+00
   182  6.643E+02  1.475E-01  1.289E-01  1.264E-01  0.000E+00
   183  6.723E+02  9.781E-02  1.259E-01  1.243E-01  0.000E+00
   184  6.803E+02  9.438E-02  1.221E-01  1.207E-01  0.000E+00
   185  6.883E+02  4.526E-02  1.190E-01  1.184E-01  0.000E+00
   186  6.963E+02  7.332E-03  1.158E-01  1.157E-01  0.000E+00
   187  7.044E+02 -5.243E-02  1.121E-01  1.128E-01  0.000E+00
   188  7.124E+02 -7.439E-02  1.089E-01  1.098E-01  0.000E+00
   189  7.204E+02 -1.116E-01  1.054E-01  1.067E-01  0.000E+00
   190  7.284E+02 -1.438E-01  1.068E-01  1.086E-01  0.000E+00
   191  7.364E+02 -1.970E-01  1.071E-01  1.096E-01  0.000E+00
   192  7.444E+02 -2.681E-01  1.057E-01  1.091E-01  0.000E+00
   193  7.524E+02 -3.592E-01  1.006E-01  1.050E-01  0.000E+00
   194  7.604E+02 -4.517E-01  9.400E-02  9.937E-02  0.000E+00
