# tau,tf,errlo,errhi
-4.853985398539854259e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.852985298529853253e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.851985198519852247e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.850985098509851241e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.849984998499850235e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.848984898489849229e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.847984798479848223e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.846984698469847217e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.845984598459846211e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.844984498449845205e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.843984398439844199e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.842984298429843193e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.841984198419842187e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.840984098409841181e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.839983998399840175e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.838983898389839169e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.837983798379838163e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.836983698369837157e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.835983598359836151e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.834983498349835145e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.833983398339834139e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.832983298329833133e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.831983198319832127e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.830983098309831121e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.829982998299830115e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.828982898289829109e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.827982798279828103e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.826982698269827097e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.825982598259826091e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.824982498249825085e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.823982398239824079e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.822982298229823073e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.821982198219822067e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.820982098209821061e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.819981998199820055e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.818981898189819049e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.817981798179818043e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.816981698169817037e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.815981598159816031e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.814981498149815025e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.813981398139814019e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.812981298129813013e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.811981198119812007e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.810981098109811001e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.809980998099809995e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.808980898089808989e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.807980798079807983e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.806980698069806976e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.805980598059805970e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.804980498049804964e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.803980398039803958e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.802980298029802952e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.801980198019801946e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.800980098009800940e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.799979997999799934e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.798979897989798928e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.797979797979797922e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.796979697969796916e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.795979597959795910e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.794979497949794904e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.793979397939793898e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.792979297929792892e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.791979197919791886e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.790979097909790880e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.789978997899789874e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.788978897889788868e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.787978797879787862e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.786978697869786856e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.785978597859785850e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.784978497849784844e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.783978397839783838e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.782978297829782832e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.781978197819781826e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.780978097809780820e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.779977997799779814e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.778977897789778808e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.777977797779777802e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.776977697769776796e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.775977597759775790e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.774977497749774784e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.773977397739773778e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.772977297729772772e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.771977197719771766e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.770977097709770760e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.769976997699769754e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.768976897689768748e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.767976797679767742e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.766976697669766736e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.765976597659765730e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.764976497649764724e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.763976397639763718e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.762976297629762712e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.761976197619761706e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.760976097609760700e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.759975997599759694e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.758975897589758688e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.757975797579758250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.756975697569757244e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.755975597559756238e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.754975497549755232e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.753975397539754226e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.752975297529753220e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.751975197519752214e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.750975097509751208e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.749974997499750202e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.748974897489749196e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.747974797479748190e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.746974697469747184e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.745974597459746178e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.744974497449745172e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.743974397439744166e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.742974297429743160e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.741974197419742154e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.740974097409741148e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
