# PLIKE V4.0 ZDCF peak likelihood analysis
# for file /home/stone28/projects/petl_mock/test_repo/plike_output/H-alpha/pyzdcf/H-alpha_pyzdcf.dcf
#
# num      lag         r         -dr        +dr    likelihood
# ---- ---------- ---------- ---------- ---------- ----------
   144 -7.000E+01 -8.978E-02  3.250E-02  3.260E-02  0.000E+00
   145 -6.700E+01 -8.340E-02  3.249E-02  3.258E-02  0.000E+00
   146 -6.400E+01 -9.073E-02  3.239E-02  3.249E-02  0.000E+00
   147 -6.100E+01 -9.368E-02  3.232E-02  3.242E-02  0.000E+00
   148 -5.800E+01 -7.351E-02  3.239E-02  3.247E-02  0.000E+00
   149 -5.500E+01 -5.231E-02  3.244E-02  3.249E-02  0.000E+00
   150 -5.200E+01 -3.339E-02  3.245E-02  3.248E-02  0.000E+00
   151 -4.900E+01 -9.383E-03  3.244E-02  3.245E-02  0.000E+00
   152 -4.600E+01  1.289E-02  3.240E-02  3.239E-02  0.000E+00
   153 -4.300E+01  4.551E-02  3.230E-02  3.226E-02  0.000E+00
   154 -4.000E+01  8.220E-02  3.212E-02  3.204E-02  0.000E+00
   155 -3.700E+01  1.125E-01  3.190E-02  3.178E-02  0.000E+00
   156 -3.400E+01  1.615E-01  3.144E-02  3.128E-02  0.000E+00
   157 -3.100E+01  2.282E-01  3.058E-02  3.036E-02  0.000E+00
   158 -2.800E+01  2.857E-01  2.961E-02  2.934E-02  0.000E+00
   159 -2.500E+01  3.358E-01  2.859E-02  2.828E-02  0.000E+00
   160 -2.200E+01  3.950E-01  2.718E-02  2.683E-02  0.000E+00
   161 -1.900E+01  4.581E-01  2.543E-02  2.506E-02  0.000E+00
   162 -1.600E+01  5.315E-01  2.308E-02  2.269E-02  0.000E+00
   163 -1.300E+01  6.047E-01  2.040E-02  2.001E-02  0.000E+00
   164 -1.000E+01  6.706E-01  1.768E-02  1.731E-02  0.000E+00
   165 -7.000E+00  7.350E-01  1.477E-02  1.443E-02  0.000E+00
   166 -4.000E+00  8.244E-01  1.029E-02  1.002E-02  1.833E-36
   167 -1.000E+00  9.259E-01  4.585E-03  4.453E-03  1.504E-01
   168  1.000E+00  9.314E-01  4.253E-03  4.130E-03  6.576E-01
   169  4.000E+00  8.464E-01  9.111E-03  8.869E-03  5.296E-27
   170  7.000E+00  7.714E-01  1.302E-02  1.270E-02  0.000E+00
   171  1.000E+01  7.221E-01  1.540E-02  1.505E-02  0.000E+00
   172  1.300E+01  6.709E-01  1.770E-02  1.733E-02  0.000E+00
   173  1.600E+01  6.134E-01  2.009E-02  1.970E-02  0.000E+00
   174  1.900E+01  5.577E-01  2.221E-02  2.181E-02  0.000E+00
   175  2.200E+01  5.115E-01  2.382E-02  2.343E-02  0.000E+00
   176  2.500E+01  4.697E-01  2.516E-02  2.479E-02  0.000E+00
   177  2.800E+01  4.362E-01  2.617E-02  2.581E-02  0.000E+00
   178  3.100E+01  3.960E-01  2.728E-02  2.693E-02  0.000E+00
   179  3.400E+01  3.403E-01  2.862E-02  2.831E-02  0.000E+00
   180  3.700E+01  2.850E-01  2.976E-02  2.949E-02  0.000E+00
   181  4.000E+01  2.407E-01  3.054E-02  3.031E-02  0.000E+00
   182  4.300E+01  1.919E-01  3.125E-02  3.106E-02  0.000E+00
   183  4.600E+01  1.500E-01  3.175E-02  3.159E-02  0.000E+00
   184  4.900E+01  1.194E-01  3.205E-02  3.192E-02  0.000E+00
   185  5.200E+01  8.653E-02  3.230E-02  3.221E-02  0.000E+00
   186  5.500E+01  5.796E-02  3.247E-02  3.241E-02  0.000E+00
   187  5.800E+01  2.753E-02  3.259E-02  3.257E-02  0.000E+00
   188  6.100E+01 -1.733E-03  3.266E-02  3.266E-02  0.000E+00
