# time,flux,err
5.765138999999999942e+04,4.408897999999999762e+00,2.773841000000000223e-01
5.766037999999999738e+04,4.364747999999999628e+00,2.748893000000000031e-01
5.766936000000000058e+04,4.320692000000000199e+00,2.681894000000000222e-01
5.767834999999999854e+04,4.276748000000000438e+00,2.569560000000000177e-01
5.768733999999999651e+04,4.232982999999999940e+00,2.405538999999999872e-01
5.769631999999999971e+04,4.189583999999999975e+00,2.178256000000000081e-01
5.770530999999999767e+04,4.147020999999999624e+00,1.867165000000000075e-01
5.771430000000000291e+04,4.106269000000000169e+00,1.463621999999999979e-01
5.772327999999999884e+04,4.068249999999999922e+00,1.062151999999999957e-01
5.773226999999999680e+04,4.030460999999999849e+00,9.955379000000000311e-02
5.774126000000000204e+04,3.985075999999999841e+00,1.002114000000000060e-01
5.775023999999999796e+04,3.929577999999999793e+00,9.787284000000000261e-02
5.775923000000000320e+04,3.874604000000000159e+00,9.443505000000000649e-02
5.776822000000000116e+04,3.827793999999999919e+00,9.302705000000000002e-02
5.777719999999999709e+04,3.779983999999999789e+00,8.483053999999999595e-02
5.778619000000000233e+04,3.732816000000000134e+00,6.393843000000000443e-02
5.779518000000000029e+04,3.804431999999999814e+00,7.621635999999999689e-02
5.780416000000000349e+04,3.804110999999999798e+00,6.257401999999999409e-02
5.781315000000000146e+04,3.789473999999999787e+00,7.622626000000000401e-02
5.782213999999999942e+04,3.779139999999999944e+00,7.403508000000000311e-02
5.783112000000000262e+04,3.813260000000000094e+00,4.002905999999999825e-02
5.784011000000000058e+04,3.753090999999999955e+00,8.029052999999999884e-02
5.784909999999999854e+04,3.713794000000000040e+00,6.000085000000000141e-02
5.785808000000000175e+04,3.621398999999999813e+00,6.849958000000000435e-02
5.786706999999999971e+04,3.574749000000000176e+00,8.763793000000000277e-02
5.787605999999999767e+04,3.493002000000000162e+00,7.841370000000000284e-02
5.788504000000000087e+04,3.435293999999999848e+00,8.907782999999999674e-02
5.789402999999999884e+04,3.411936999999999998e+00,5.301183000000000284e-02
5.790301999999999680e+04,3.377261999999999986e+00,5.530895999999999729e-02
5.791200000000000000e+04,3.411000000000000032e+00,8.686027999999999805e-02
5.792098999999999796e+04,3.393944999999999990e+00,5.265345999999999915e-02
5.792998000000000320e+04,3.207864999999999966e+00,9.233091000000000215e-02
5.793895999999999913e+04,3.127981999999999818e+00,1.132728000000000068e-01
5.794794999999999709e+04,3.115979999999999972e+00,1.251285000000000036e-01
5.795694000000000233e+04,3.103993000000000002e+00,8.668030000000000179e-02
5.796591999999999825e+04,3.115132000000000012e+00,1.134652000000000022e-01
5.797491000000000349e+04,3.139575999999999922e+00,1.668868000000000018e-01
5.798388999999999942e+04,3.163977000000000039e+00,1.994808000000000137e-01
5.799287999999999738e+04,3.188327000000000133e+00,2.206927999999999945e-01
5.800187000000000262e+04,3.212622999999999784e+00,2.336548999999999987e-01
5.801084999999999854e+04,3.236857000000000095e+00,2.397171999999999914e-01
