# lags,weights,weighted_lags
-6.831587501423539379e+02,3.087635658346602474e-01,-2.109345317251029144e+02
-4.342777580264066728e+02,3.735844680947056906e-01,-1.622394252376564339e+02
-3.428828911208343584e+02,3.973739963258902108e-01,-1.362527447164610521e+02
-9.163243352046525843e+02,2.918024917005492824e-01,-2.673857242185670202e+02
-2.273777118487873281e+02,3.128123283115515352e-01,-7.112655144957221864e+01
-5.240302840842235810e+02,3.566223025527208157e-01,-1.868808865174722200e+02
-3.473307560626384998e+02,3.664435386912650583e-01,-1.272771113479058158e+02
-7.077172904477691873e+02,2.522835737159658254e-01,-1.785454472147433762e+02
-7.942676207760551961e+02,2.944280390926512503e-01,-2.338546580998794866e+02
-2.841244811083381592e+02,3.744579783075229762e-01,-1.063926787835023049e+02
-3.737970508120951081e+02,3.844755883469098134e-01,-1.437158410333200038e+02
-4.503464749599261836e+02,3.873694458079673386e-01,-1.744504644267982485e+02
-8.909287590958520013e+02,2.940056872120142550e-01,-2.619381220749230579e+02
-2.521300588810655654e+02,4.078914431063640489e-01,-1.028416935674903669e+02
-3.478159153241913373e+02,3.969620113736183065e-01,-1.380697053348471002e+02
-7.263663046944943744e+02,2.945372114496023763e-01,-2.139419058756686240e+02
-1.914858833940659224e+02,4.164480033267217163e-01,-7.974391380471220714e+01
-4.758671788796817168e+02,3.809625577518078177e-01,-1.812875776161405952e+02
-4.823561270381590020e+02,3.842212556045489502e-01,-1.853314767791487725e+02
-3.876237542324037690e+02,3.182640524812672123e-01,-1.233667068600075822e+02
-3.739186830653815719e+02,3.557954569686865853e-01,-1.330385687103769214e+02
-5.572768143073121792e+02,3.519393160005183652e-01,-1.961276208502633551e+02
-4.134145298652792917e+02,3.491824369843816722e-01,-1.443570930231106786e+02
-3.605579573034235636e+02,3.973739963258902108e-01,-1.432763564007611023e+02
-4.737822523779222479e+02,3.516564903181124691e-01,-1.666086040462303401e+02
-4.245532776654301870e+02,3.902474437102719795e-01,-1.656808313277514344e+02
-4.703351483406767670e+02,3.831967154621351845e-01,-1.802308840105434626e+02
-5.956387134882386363e+02,3.405810842323792609e-01,-2.028632788506038196e+02
-5.733870742323074410e+02,3.000506890272813254e-01,-1.720451867027407502e+02
-4.183051344270916729e+02,3.069154337446124980e-01,-1.283843017702892837e+02
-4.819128527842049152e+02,3.842212556045489502e-01,-1.851611613887173462e+02
-9.163243352046525843e+02,2.918024917005492824e-01,-2.673857242185670202e+02
-5.318875245403446570e+02,3.551784926864248182e-01,-1.889150092449534100e+02
-4.104998258316200008e+02,3.527176161499885332e-01,-1.447905199973144761e+02
-3.605579573034235636e+02,3.973739963258902108e-01,-1.432763564007611023e+02
-3.905073038886671952e+02,3.828810667144499358e-01,-1.495178530726767576e+02
-3.703378057558311411e+02,3.963946217410329043e-01,-1.467999144289867957e+02
-1.515408627558236674e+02,3.129943797240679615e-01,-4.743143834110914270e+01
-4.737822523779222479e+02,3.516564903181124691e-01,-1.666086040462303401e+02
-4.139159354876497332e+02,4.024652137109249184e-01,-1.665867654343943514e+02
