# tau,tf,errlo,errhi
-1.689195156344274892e+03,5.692102922522334881e-04,1.397042215795705447e-04,2.630816566507888357e-04
-1.688888879550388538e+03,5.694430468389639032e-04,1.397529319086704977e-04,2.631010405072052973e-04
-1.688582602756502183e+03,5.696758417304839889e-04,1.398016454195097737e-04,2.631203975071447557e-04
-1.688276325962615829e+03,5.699086768984164882e-04,1.398503621035631283e-04,2.631397276448886949e-04
-1.687970049168729474e+03,5.701415523143614841e-04,1.398990819523021731e-04,2.631590309147281400e-04
-1.687663772374843120e+03,5.703744679498949904e-04,1.399478049571935864e-04,2.631783073109644159e-04
-1.687357495580956765e+03,5.706074237765705777e-04,1.399965311097010651e-04,2.631975568279081718e-04
-1.687051218787070411e+03,5.708404197659178560e-04,1.400452604012836981e-04,2.632167794598804650e-04
-1.686744941993184057e+03,5.710738949479720250e-04,1.400944318819253545e-04,2.632355361426837528e-04
-1.686438665199297702e+03,5.713069712526891095e-04,1.401431675015501360e-04,2.632547049121857895e-04
-1.686132388405411348e+03,5.715400876344748108e-04,1.401919062345510108e-04,2.632738467797914256e-04
-1.685826111611524993e+03,5.717732440647662565e-04,1.402406480723718350e-04,2.632929617398608582e-04
-1.685519834817638412e+03,5.720064405149771552e-04,1.402893930064523444e-04,2.633120497867644759e-04
-1.685213558023752057e+03,5.722396769564979052e-04,1.403381410282282093e-04,2.633311109148817747e-04
-1.684907281229865703e+03,5.724729533606960283e-04,1.403868921291316304e-04,2.633501451186028757e-04
-1.684601004435979348e+03,5.727062696989154104e-04,1.404244556851398998e-04,2.633691523923277662e-04
-1.684294727642092994e+03,5.729396259424772778e-04,1.404219025155252075e-04,2.633881327304656494e-04
-1.683988450848206639e+03,5.731730220626790042e-04,1.404177500847895218e-04,2.634070861274363535e-04
-1.683682174054320285e+03,5.734064580307951953e-04,1.404135673939005662e-04,2.634260125776689224e-04
-1.683375897260433931e+03,5.736399338180769294e-04,1.404093544418802278e-04,2.634449120756032423e-04
-1.683069620466547576e+03,5.738734493957522997e-04,1.404051112277723487e-04,2.634637846156879810e-04
-1.682763343672661222e+03,5.741070047350260892e-04,1.404008377506413166e-04,2.634826301923826487e-04
-1.682457066878774867e+03,5.743405998070799873e-04,1.403965340095735827e-04,2.635014488001559711e-04
-1.682150790084888513e+03,5.745742345830721562e-04,1.403922000036764151e-04,2.635202404334872992e-04
-1.681844513291002158e+03,5.748079090341379899e-04,1.403878357320790366e-04,2.635390050868651997e-04
-1.681538236497115804e+03,5.750416231313891383e-04,1.403834411939313244e-04,2.635577427547888645e-04
-1.681231959703229450e+03,5.752753768459147000e-04,1.403790163884054902e-04,2.635764534317667010e-04
-1.680925682909343095e+03,5.755091701487799211e-04,1.403745613146942912e-04,2.635951371123176337e-04
