#sigma,tau,jitter
0.42439704969529557,195.88295037794765,6.175080176336548e-05
0.3916335263315528,228.7220706766584,7.301162891470422e-05
0.5615935585599803,391.86761156020793,5.1104366271889755e-05
0.5764270267792018,506.9516133732032,4.900983686244971e-05
0.3685014427362509,210.5026326266683,8.134689492069128e-05
0.4085417626593515,264.427832102005,7.045497926078886e-05
0.4101657818972438,254.51204722283063,8.270347328297855e-05
0.560957683199455,438.6390707175348,4.6832517000407026e-05
0.45596359755169374,279.1894525019179,0.000144066732724661
0.3966227432206415,176.64763606382004,0.0001005314808928025
0.42439704969529557,195.88295037794765,6.175080176336548e-05
0.37528258769350004,207.25658023843968,6.508198458486338e-05
0.4894614195916912,324.44165924107125,6.308500557379217e-05
0.5532832687272153,451.6283911310807,5.3025310510863015e-05
0.39405074038110827,236.8915021303034,7.887257190480711e-05
0.4290932920191771,270.92608862930035,9.699475317661499e-05
0.4305969622896203,276.957362310006,7.571412252158194e-05
0.560957683199455,438.6390707175348,4.6832517000407026e-05
0.4740359147302291,284.6094283455358,0.0001855744750971459
0.3966227432206415,176.64763606382004,0.0001005314808928025
0.42330401867057604,196.100783117628,6.16854527088165e-05
0.3783533216022973,205.8221346049039,5.89066855305448e-05
0.45957002241365835,282.23042160081343,7.239742354979083e-05
0.5532832687272153,451.6283911310807,5.3025310510863015e-05
0.3618524077470411,214.98083215311692,8.27073399884402e-05
0.4290932920191771,270.92608862930035,9.699475317661499e-05
0.45663121072416996,310.55695441595026,6.965522396786559e-05
0.5455992370714213,412.51503492947296,4.97612023446812e-05
0.5344369173048429,390.6037301230232,0.00029393941695607503
0.40127840131444653,183.3281860002826,9.795049900834343e-05
0.4292113540358963,213.30024003713922,6.3071467354977e-05
0.3594347721493475,189.37580852129418,5.578798585183483e-05
0.45965033262125315,282.28657533683406,7.239037846392681e-05
0.5532832687272153,451.6283911310807,5.3025310510863015e-05
0.3618524077470411,214.98083215311692,8.27073399884402e-05
0.3448207908442175,184.7781907389147,0.0001780691030185005
0.45012137229717925,303.5860448639027,7.039754389344936e-05
0.7020649447238888,660.2531937929598,4.644031600886231e-05
0.528111504578497,378.5153607450771,0.000817628742630304
0.40779826051089435,182.45942986466713,0.00010636181737056099
0.4292113540358963,213.30024003713922,6.3071467354977e-05
0.3594347721493475,189.37580852129418,5.578798585183483e-05
0.4962989473994457,319.71799724410874,7.851848897316234e-05
0.6502528359712489,727.74722571897,4.7485553748519325e-05
0.3136399549059663,159.6626987528072,9.469652358781487e-05
0.3448207908442175,184.7781907389147,0.0001780691030185005
0.45012137229717925,303.5860448639027,7.039754389344936e-05
0.7020649447238888,660.2531937929598,4.644031600886231e-05
0.528111504578497,378.5153607450771,0.000817628742630304
0.40779826051089435,182.45942986466713,0.00010636181737056099
0.4292113540358963,213.30024003713922,6.3071467354977e-05
0.3453769528451248,191.6156870920253,4.549600769631163e-05
0.4692675188001159,291.93567741524487,7.399578097076572e-05
0.571451853562851,535.3481725213943,5.452712683938944e-05
0.29511262437626784,145.35945330437124,6.311690321051542e-05
0.38198724668768885,197.60560686473534,0.00010960469894119523
0.45012137229717925,303.5860448639027,7.039754389344936e-05
0.7020649447238888,660.2531937929598,4.644031600886231e-05
0.601787172494191,453.2963007619623,0.006067067131676952
0.40779826051089435,182.45942986466713,0.00010636181737056099
0.4292113540358963,213.30024003713922,6.3071467354977e-05
0.3453769528451248,191.6156870920253,4.549600769631163e-05
0.4692675188001159,291.93567741524487,7.399578097076572e-05
0.571451853562851,535.3481725213943,5.452712683938944e-05
0.3012760707546167,150.7343764194789,6.0459020866014366e-05
0.38198724668768885,197.60560686473534,0.00010960469894119523
0.45012137229717925,303.5860448639027,7.039754389344936e-05
0.7020649447238888,660.2531937929598,4.644031600886231e-05
0.5641454845239867,409.0172060849871,0.003945687850291201
0.3888366482009729,163.23322068211436,6.48487695114682e-05
0.4292113540358963,213.30024003713922,6.3071467354977e-05
0.3614577593417752,207.44291593919147,4.5556006363388375e-05
0.4692675188001159,291.93567741524487,7.399578097076572e-05
0.571451853562851,535.3481725213943,5.452712683938944e-05
0.3012760707546167,150.7343764194789,6.0459020866014366e-05
0.5197840765703021,360.1362096002692,7.145371623575508e-05
0.45012137229717925,303.5860448639027,7.039754389344936e-05
0.7176216419404169,675.1608522130191,4.565331239060824e-05
0.56440917726444,413.03482636965583,0.0033774866015633584
0.4103758096468542,205.151494782968,6.68399768911013e-05
0.4069653610036885,176.8852316518706,5.733920703078264e-05
0.36486724887646327,205.7371734554993,5.288650720503471e-05
0.4692675188001159,291.93567741524487,7.399578097076572e-05
0.6139525823570284,617.0473180991944,5.3899751036082114e-05
0.3012760707546167,150.7343764194789,6.0459020866014366e-05
0.5197840765703021,360.1362096002692,7.145371623575508e-05
0.4518858154726728,311.32611323012287,7.034908309787443e-05
0.7176216419404169,675.1608522130191,4.565331239060824e-05
0.5649357296076506,421.1700859367333,0.002476527543283847
0.4234756728527121,204.9952038759776,7.115774228493218e-05
0.4099727048235,175.09228987726462,5.765258456218105e-05
0.36486724887646327,205.7371734554993,5.288650720503471e-05
0.45920486275152783,268.94270504207435,7.10908963380555e-05
0.6139525823570284,617.0473180991944,5.3899751036082114e-05
0.42123548602396427,268.9588459342805,5.424408574780961e-05
0.4792287358360094,307.4122632516744,7.998836647713474e-05
0.44895752106007086,306.56523254304227,7.484789662094327e-05
0.7176216419404169,675.1608522130191,4.565331239060824e-05
0.5649357296076506,421.1700859367333,0.002476527543283847
0.4234756728527121,204.9952038759776,7.115774228493218e-05
0.4116115672463204,202.1422145308583,8.606478681833888e-05
0.41419657628954276,253.25778186713984,0.0001613936002249423
0.45920486275152783,268.94270504207435,7.10908963380555e-05
0.6384392014446401,631.1264174965731,5.1702404353918174e-05
0.42123548602396427,268.9588459342805,5.424408574780961e-05
0.4872059691016656,312.71531558699616,8.406505892887617e-05
0.4344452195220256,306.13956939414834,7.238569256849151e-05
0.5927240898219546,499.50335699654715,5.441780729109253e-05
0.6688554514932689,555.4362506239311,0.0109410059031443
0.4234756728527121,204.9952038759776,7.115774228493218e-05
0.4116115672463204,202.1422145308583,8.606478681833888e-05
0.3963569423906012,230.78826393951732,0.00018121273571683163
0.45920486275152783,268.94270504207435,7.10908963380555e-05
0.5850944138647404,503.1377322407147,6.048472515967397e-05
0.45193592463111926,307.55341522882304,5.552361966427209e-05
0.4818640205225977,304.1652159526209,7.930940951532154e-05
0.4344452195220256,306.13956939414834,7.238569256849151e-05
0.5995153254260149,504.52682132860355,8.972106610477083e-05
0.6688554514932689,555.4362506239311,0.0109410059031443
0.4225460901913102,229.40811641869024,6.358974209868065e-05
0.4116115672463204,202.1422145308583,8.606478681833888e-05
0.37530442096876454,195.0858023216105,0.00031278550394153964
0.46877709419597696,283.81872601753486,6.857436519709519e-05
0.7751640002683887,991.9139702372568,5.7923538871879215e-05
0.45193592463111926,307.55341522882304,5.552361966427209e-05
0.532825806066604,390.54184571779336,7.421066489336973e-05
0.4344452195220256,306.13956939414834,7.238569256849151e-05
0.794475202115452,826.1736812312341,0.00014472985437522887
0.6688554514932689,555.4362506239311,0.0109410059031443
0.4225460901913102,229.40811641869024,6.358974209868065e-05
0.40229019903512886,169.5026699588036,9.262309000795282e-05
0.3596238224266854,171.0606402480546,0.0004793164770509895
0.4698896069326395,285.515440280302,6.943835100163404e-05
0.7751640002683887,991.9139702372568,5.7923538871879215e-05
0.45193592463111926,307.55341522882304,5.552361966427209e-05
0.5426432233309636,412.30450022771004,7.314976122043453e-05
0.4344452195220256,306.13956939414834,7.238569256849151e-05
0.7886221660475409,872.8343629764145,0.00010991284413420167
0.6198941014811961,493.73263550861486,0.002060712493819021
0.3863494228233418,190.22478266783367,5.91567566395163e-05
0.40229019903512886,169.5026699588036,9.262309000795282e-05
0.40138949461246726,226.8117906515618,0.00016999791022414152
0.47378692755412427,291.45335821842684,6.974231052221728e-05
0.7722094268647666,1020.4615559040838,5.024985736301375e-05
0.46069134659308625,308.24308704587776,4.8807615559466154e-05
0.6070364013613434,493.46881359379614,8.662002808786247e-05
0.43604281309714493,306.2707757819551,7.062232459005727e-05
0.9614753240915399,1337.251695343419,0.0001311856555082556
0.6198941014811961,493.73263550861486,0.002060712493819021
0.3863494228233418,190.22478266783367,5.91567566395163e-05
0.39854078611612764,174.0914470866194,8.348791292479832e-05
0.4002946140230172,204.9301874598812,0.00012942284351505012
0.4721905735166517,289.34349053246257,6.953248951669703e-05
0.7722094268647666,1020.4615559040838,5.024985736301375e-05
0.4868192480922983,358.59382312132334,4.595242346808869e-05
0.5805936072709461,457.3668969929254,7.895799718051128e-05
0.4239894360889464,305.2701859500845,8.525875791017131e-05
0.9993458904046459,1402.508614072331,0.00015535695968742466
0.6198941014811961,493.73263550861486,0.002060712493819021
0.3863494228233418,190.22478266783367,5.91567566395163e-05
0.3669700849115069,139.6209647342549,8.89476109911676e-05
0.4002946140230172,204.9301874598812,0.00012942284351505012
0.4740416043060382,288.7806947742681,6.901924375379185e-05
0.5602349792210349,468.5377270436653,5.419692076417048e-05
0.48320708718155386,337.4989268329946,5.149618375086082e-05
0.5204469757261958,397.35483366073544,8.109544439954368e-05
0.4239894360889464,305.2701859500845,8.525875791017131e-05
1.0534165572496397,1549.7393182775247,0.00017099038787137037
0.6198941014811961,493.73263550861486,0.002060712493819021
0.441616018171913,263.0946797581869,5.732209987889752e-05
0.3669700849115069,139.6209647342549,8.89476109911676e-05
0.4091032006203212,214.51490408313524,0.00020927989993429905
0.4344936465692999,224.37374955045112,7.829246288831228e-05
0.5602349792210349,468.5377270436653,5.419692076417048e-05
0.48320708718155386,337.4989268329946,5.149618375086082e-05
0.5444011945394891,428.8761244505886,8.055570656454163e-05
0.4264945928391914,283.4632901795222,8.352715412761612e-05
1.6963071756988573,4196.030768350603,0.00015444323870516963
0.6294603869344854,508.3857521254881,0.002475847076600433
0.43019801706944516,246.8975229976895,5.767702037998199e-05
0.3669700849115069,139.6209647342549,8.89476109911676e-05
0.5101824333648365,340.3631458966539,0.00019963704587756887
0.4344936465692999,224.37374955045112,7.829246288831228e-05
0.5602349792210349,468.5377270436653,5.419692076417048e-05
0.5359941447867562,446.06578207800135,4.654275674086871e-05
0.5593836775270344,449.0911056161056,8.023180292385804e-05
0.3580563111738132,205.3723929722393,0.00011022786347874463
1.6963071756988573,4196.030768350603,0.00015444323870516963
0.6294603869344854,508.3857521254881,0.002475847076600433
0.43907103524402813,237.05114576367015,0.00012767273348845718
0.44916281081177717,226.55242605987954,0.00030918411773139484
0.5243943522385675,358.4326921708637,0.000243851993312286
0.4344936465692999,224.37374955045112,7.829246288831228e-05
0.5602349792210349,468.5377270436653,5.419692076417048e-05
0.5359941447867562,446.06578207800135,4.654275674086871e-05
0.5843737241011963,503.9801074704362,7.377963806829136e-05
0.3580563111738132,205.3723929722393,0.00011022786347874463
1.9720820113911008,5780.076979579543,0.00015775492796534768
0.659748813834208,568.952705910066,0.00330783503939544
0.34028591854700785,137.8779209405985,0.00012317089556826254
0.44916281081177717,226.55242605987954,0.00030918411773139484
0.5044687480676626,317.2966380214206,0.0003739746527422165
0.43449786949577973,224.38006683110524,7.829136171423854e-05
0.5473913174575291,450.1253932191009,4.5742968045540826e-05
0.5201492888702121,397.597027992489,6.419143686655908e-05
0.5843737241011963,503.9801074704362,7.377963806829136e-05
0.3580563111738132,205.3723929722393,0.00011022786347874463
1.9720820113911008,5780.076979579543,0.00015775492796534768
0.6063590776593278,459.74521218285565,0.002398454520805422
0.41239841208422817,218.56286142452424,0.00010265925663201759
0.44916281081177717,226.55242605987954,0.00030918411773139484
0.4894056839657778,267.5995886989158,0.0010602752415470361
0.4006763199966353,216.21452938549214,9.035191304488672e-05
0.5473913174575291,450.1253932191009,4.5742968045540826e-05
0.5201492888702121,397.597027992489,6.419143686655908e-05
0.5843737241011963,503.9801074704362,7.377963806829136e-05
0.3580563111738132,205.3723929722393,0.00011022786347874463
2.423330809263703,9075.323328674474,0.00014364209813278942
0.6215451919594958,462.1018036576825,0.006247418046401455
0.42092260400405357,220.2444501260725,0.00011239511203298135
0.3787516374284872,155.83720814583324,6.381879892112413e-05
0.5093591988403492,308.6273628097286,0.000581574569302527
0.4006763199966353,216.21452938549214,9.035191304488672e-05
0.5473913174575291,450.1253932191009,4.5742968045540826e-05
0.6183191002142407,539.8495632734548,4.9976131676377664e-05
0.5976512966249732,527.574487524825,7.578853354295306e-05
0.3580563111738132,205.3723929722393,0.00011022786347874463
2.423330809263703,9075.323328674474,0.00014364209813278942
0.6215451919594958,462.1018036576825,0.006247418046401455
0.44482688506006385,252.7448360843549,0.00010562845058407324
0.3787516374284872,155.83720814583324,6.381879892112413e-05
0.5323056887095147,333.65047188424995,0.0008502575644604416
0.4006763199966353,216.21452938549214,9.035191304488672e-05
0.5473913174575291,450.1253932191009,4.5742968045540826e-05
0.6183191002142407,539.8495632734548,4.9976131676377664e-05
0.7268413247730708,859.1590626791422,6.082214087861833e-05
0.3543431126676105,202.76898397436844,0.00010446375793305417
2.475417773013465,9473.479397321858,0.00014601095136553493
0.6215451919594958,462.1018036576825,0.006247418046401455
0.44439580169091447,252.50755028376648,0.00010562345760725037
0.3787516374284872,155.83720814583324,6.381879892112413e-05
0.45405086749218854,274.65059016182647,0.000374763370056969
0.5011507266439179,363.08084437488446,7.786866582241159e-05
0.5473913174575291,450.1253932191009,4.5742968045540826e-05
0.5776118999405901,443.897851743278,4.600853325338926e-05
0.7268413247730708,859.1590626791422,6.082214087861833e-05
0.3543431126676105,202.76898397436844,0.00010446375793305417
2.475417773013465,9473.479397321858,0.00014601095136553493
0.6016154945596232,458.9995058897117,0.0017697988805145555
0.43857601914397426,239.81946810794835,4.8577685490309887e-05
0.4189185987600149,202.91707921082627,6.334593602496224e-05
0.45405086749218854,274.65059016182647,0.000374763370056969
0.6257104314096279,527.2537483815406,6.451324184611835e-05
0.5473913174575291,450.1253932191009,4.5742968045540826e-05
0.5063288747085812,322.0205194213277,5.24547824462471e-05
0.7268413247730708,859.1590626791422,6.082214087861833e-05
0.3432762845869668,197.7688821578955,0.00011706834998787849
2.1496487643744704,7056.174927910531,0.0001579230256704806
0.6016154945596232,458.9995058897117,0.0017697988805145555
0.43857601914397426,239.81946810794835,4.8577685490309887e-05
0.4189185987600149,202.91707921082627,6.334593602496224e-05
0.45405086749218854,274.65059016182647,0.000374763370056969
0.6257104314096279,527.2537483815406,6.451324184611835e-05
0.5473913174575291,450.1253932191009,4.5742968045540826e-05
0.5748213557641006,438.6899124559614,4.623088273664653e-05
0.6659609989004878,683.2431509937995,6.121597721252747e-05
0.3432762845869668,197.7688821578955,0.00011706834998787849
2.1496487643744704,7056.174927910531,0.0001579230256704806
0.6016154945596232,458.9995058897117,0.0017697988805145555
0.43857601914397426,239.81946810794835,4.8577685490309887e-05
0.4292760515302823,215.3609348190574,6.182431949638876e-05
0.45405086749218854,274.65059016182647,0.000374763370056969
0.6529673716885999,554.5249664866055,7.198845107576927e-05
0.5473913174575291,450.1253932191009,4.5742968045540826e-05
0.5704448111147854,432.0828970196304,4.947471133755289e-05
0.6659609989004878,683.2431509937995,6.121597721252747e-05
0.3429830277846354,197.63592290221797,0.00011742811273974706
2.1496487643744704,7056.174927910531,0.0001579230256704806
0.5486068562335128,387.89124165473186,0.0010640323674712979
0.4297695906664618,236.02201908957397,5.224728519224172e-05
0.43896212068329493,228.37274803004027,6.179326338347666e-05
0.3819671516840891,194.85345782480104,0.0017374503516339834
0.6529673716885999,554.5249664866055,7.198845107576927e-05
0.5473913174575291,450.1253932191009,4.5742968045540826e-05
0.5860233725051153,461.3649276664917,4.8356369858870916e-05
0.7515289015394443,990.3306534576701,7.650245108709456e-05
0.3429830277846354,197.63592290221797,0.00011742811273974706
1.2861583371358924,2386.3932205617916,0.00011096073328553073
0.5331380571679436,359.79240511867715,0.004063841646254153
0.48662743546367343,306.792448763011,5.690375234394737e-05
0.4324582166449694,220.99113965417033,6.137960924454762e-05
0.3819671516840891,194.85345782480104,0.0017374503516339834
0.7088426696721644,655.7539077688899,7.666322876513523e-05
0.5473913174575291,450.1253932191009,4.5742968045540826e-05
0.5860233725051153,461.3649276664917,4.8356369858870916e-05
0.7515097009106229,990.1522914333808,7.65025212596242e-05
0.33485445205529707,189.46343618478477,0.00012324788763467049
1.9436460945233456,4691.05156325024,0.0001476635975743867
0.5460035197301412,386.00429410537123,0.0030839929253630755
0.49772268220829535,315.61121183559,5.43080596384403e-05
0.4091458229465781,192.02356240644903,6.441427723445468e-05
0.3819671516840891,194.85345782480104,0.0017374503516339834
0.7213467786781181,741.7881999507485,7.66151152260561e-05
0.5473913174575291,450.1253932191009,4.5742968045540826e-05
0.593757204272561,463.5577090123849,4.8875658705334895e-05
0.7515097009106229,990.1522914333808,7.65025212596242e-05
0.33485445205529707,189.46343618478477,0.00012324788763467049
1.2352009764188228,2051.142051515982,0.00014094171677225435
0.5460035197301412,386.00429410537123,0.0030839929253630755
0.44011503409188657,241.40835052662305,5.844895299468691e-05
0.4091458229465781,192.02356240644903,6.441427723445468e-05
0.4005372547239128,218.38947288533456,0.0013956484199735724
0.7213467786781181,741.7881999507485,7.66151152260561e-05
0.5000430213968062,345.41897667643894,5.0877565274609735e-05
0.6287256894680984,557.3844361056787,5.4494405994561263e-05
0.7515097009106229,990.1522914333808,7.65025212596242e-05
0.36501411540746076,214.8029759915336,0.00021748298525108337
2.4602753852054615,8559.646170107379,0.0002536752985068378
0.5460035197301412,386.00429410537123,0.0030839929253630755
0.44011503409188657,241.40835052662305,5.844895299468691e-05
0.36502652087642723,137.50899409183728,7.366354936454694e-05
0.4005372547239128,218.38947288533456,0.0013956484199735724
0.7213467786781181,741.7881999507485,7.66151152260561e-05
0.6032084932325922,560.9446420200226,6.138873796716606e-05
0.6287256894680984,557.3844361056787,5.4494405994561263e-05
0.6912667485408832,797.8024128044499,7.036249775111012e-05
0.36501411540746076,214.8029759915336,0.00021748298525108337
2.4602753852054615,8559.646170107379,0.0002536752985068378
0.5498120301795225,396.2019933267804,0.002346628594611447
0.44011503409188657,241.40835052662305,5.844895299468691e-05
0.388453601372352,162.9993972146184,7.390389804765488e-05
0.36593559848126406,177.3499377924917,0.0027806018435236088
0.7074513897676827,646.7337556127331,7.66686364317252e-05
0.6032084932325922,560.9446420200226,6.138873796716606e-05
0.6287256894680984,557.3844361056787,5.4494405994561263e-05
0.7747218131501259,1071.156313215613,7.886849138815174e-05
0.4479766800881776,291.72167490736075,0.0007143266223503187
2.4709592314769044,8636.04621175969,0.00025204859176118167
0.5379570298510674,365.09346488296177,0.005528138046269581
0.44011503409188657,241.40835052662305,5.844895299468691e-05
0.46540954973072973,270.7833422659737,6.848158519244781e-05
0.3574930566896485,183.29665345417928,0.011480092597653493
0.7454110317008096,690.7689026567953,8.918772412093377e-05
0.6032084932325922,560.9446420200226,6.138873796716606e-05
0.6287256894680984,557.3844361056787,5.4494405994561263e-05
0.7747218131501259,1071.156313215613,7.886849138815174e-05
0.45849379254343453,306.0027310472572,0.0005368520767901167
1.1709768699163423,1949.8976276080825,0.0011018168769191062
0.5379570298510674,365.09346488296177,0.005528138046269581
0.44011503409188657,241.40835052662305,5.844895299468691e-05
0.46540954973072973,270.7833422659737,6.848158519244781e-05
0.3574930566896485,183.29665345417928,0.011480092597653493
0.7454110317008096,690.7689026567953,8.918772412093377e-05
0.6032084932325922,560.9446420200226,6.138873796716606e-05
0.6287256894680984,557.3844361056787,5.4494405994561263e-05
0.7747218131501259,1071.156313215613,7.886849138815174e-05
0.45849379254343453,306.0027310472572,0.0005368520767901167
2.229295157910633,6534.471657419064,0.018167559762793016
0.3724760328235025,173.16490551186007,0.004064140327618526
0.44011503409188657,241.40835052662305,5.844895299468691e-05
0.46540954973072973,270.7833422659737,6.848158519244781e-05
0.3574930566896485,183.29665345417928,0.011480092597653493
1.141220577302589,1615.8771603388623,0.00012550461851176331
0.6032084932325922,560.9446420200226,6.138873796716606e-05
0.6287256894680984,557.3844361056787,5.4494405994561263e-05
0.7640724376077892,1034.8922679542593,8.496936889091332e-05
0.43559373750762653,265.9194224971454,0.000884387728946381
2.2039436219527637,6386.465239148906,0.01756255681541437
0.38259316584513575,183.84387431835418,0.003259177743073606
0.40488823231165605,203.3772792313085,4.613923140234016e-05
0.4875222993287955,297.88342250970754,7.811245940734043e-05
0.3574930566896485,183.29665345417928,0.011480092597653493
0.737417347063109,712.4909251035739,0.0006863509903470605
0.6032084932325922,560.9446420200226,6.138873796716606e-05
0.6287256894680984,557.3844361056787,5.4494405994561263e-05
0.7356720102389245,949.3059632635425,0.00010852217832374091
0.4313738141376598,261.1168862145102,0.0008885433219202271
2.2039436219527637,6386.465239148906,0.01756255681541437
0.38259316584513575,183.84387431835418,0.003259177743073606
0.40488823231165605,203.3772792313085,4.613923140234016e-05
0.4875222993287955,297.88342250970754,7.811245940734043e-05
0.3574930566896485,183.29665345417928,0.011480092597653493
0.7982194313884184,826.4136911785442,0.0006606581724938626
0.6206601810965919,603.1748005899283,6.26558135133198e-05
0.5284034393915346,395.7656834858045,0.00028300280000629615
0.7412446102743773,937.2125638123221,0.00012825233634576545
0.4287232052740934,257.83883950931454,0.0009199702309741656
2.2039436219527637,6386.465239148906,0.01756255681541437
0.38248689664733915,183.69460451335942,0.003268998068135618
0.40488823231165605,203.3772792313085,4.613923140234016e-05
0.4875222993287955,297.88342250970754,7.811245940734043e-05
0.39911831526416963,227.7097068666325,0.004042433239884875
0.7982194313884184,826.4136911785442,0.0006606581724938626
0.6206601810965919,603.1748005899283,6.26558135133198e-05
0.5404175665547898,411.9690916555385,0.0002963851427167843
0.7412446102743773,937.2125638123221,0.00012825233634576545
0.4287232052740934,257.83883950931454,0.0009199702309741656
2.2039436219527637,6386.465239148906,0.01756255681541437
0.38248689664733915,183.69460451335942,0.003268998068135618
0.4206218046847128,223.24402303152218,5.898310355557026e-05
0.4875222993287955,297.88342250970754,7.811245940734043e-05
0.39611054499849513,241.68395359020215,0.04270130406567608
0.9080470468840623,971.105826208158,0.0022087221613509003
0.6206601810965919,603.1748005899283,6.26558135133198e-05
0.6562682186403764,662.3491633620758,0.0010357352583449594
0.7412446102743773,937.2125638123221,0.00012825233634576545
0.5145488087400929,392.09789945321086,0.0002444976674046241
1.5032784310000442,3065.7103408160947,0.0057064253813592525
0.3739807148422868,173.79570247592207,0.003649378565032715
0.4221922567613899,225.0234836150904,5.175141040785114e-05
0.4875222993287955,297.88342250970754,7.811245940734043e-05
0.39611054499849513,241.68395359020215,0.04270130406567608
0.7203747440705399,625.4899817341776,0.0006365752967295635
0.6206601810965919,603.1748005899283,6.26558135133198e-05
0.5576572015405009,444.6501546592615,0.00034268418435480817
0.7412446102743773,937.2125638123221,0.00012825233634576545
0.4318481579081979,258.0742366191088,0.0003332521694808282
1.1722036563945075,2020.4655979746517,0.0015012688774020764
0.38555153383860585,174.89575659578657,0.0019164851296595206
0.4221922567613899,225.0234836150904,5.175141040785114e-05
0.4875222993287955,297.88342250970754,7.811245940734043e-05
0.3284783306449212,169.18897026492874,0.056642391172349725
0.40290512040333915,178.2168970882684,0.00011258112181107033
0.6206601810965919,603.1748005899283,6.26558135133198e-05
0.5683964791839572,466.34541392726516,0.0003072020027947455
0.6959522775597843,794.5046055766952,0.00015945144541075032
0.4384084653415982,282.7655470149398,0.0011536147376353654
2.277417558476875,7374.932836637857,0.00022559306412832841
0.36683644731910636,156.2212874121921,0.003777484225320323
0.4221922567613899,225.0234836150904,5.175141040785114e-05
0.5212969514566467,356.80963733025243,6.869761236419974e-05
0.4125268106509207,270.5229371485864,0.009532321406359538
0.43947037211565637,225.22195204022952,9.530769557157586e-05
0.6206601810965919,603.1748005899283,6.26558135133198e-05
0.5624691311552581,456.7217284277772,0.00030791925228905264
0.783735350304911,1014.7850691777768,6.296454550251237e-05
0.43198662074390204,258.5761069857835,0.00034216822360761073
1.538522022369301,3380.0729271557407,0.0002461612717414269
0.36683644731910636,156.2212874121921,0.003777484225320323
0.4221922567613899,225.0234836150904,5.175141040785114e-05
0.5212969514566467,356.80963733025243,6.869761236419974e-05
0.4152963944777363,274.27772938623804,0.009046244839046909
0.4201852905680287,199.14439085567616,9.063815167983973e-05
0.6329543264258429,631.4712306244246,5.715519437019903e-05
0.5624691311552581,456.7217284277772,0.00030791925228905264
0.783735350304911,1014.7850691777768,6.296454550251237e-05
0.4473212273430684,280.5413293046731,0.0002905840421987668
2.1877574882049453,6333.871649492278,0.0005015052249553461
0.36683644731910636,156.2212874121921,0.003777484225320323
0.4519336091944812,266.18181874960885,7.901538664779892e-05
0.5212969514566467,356.80963733025243,6.869761236419974e-05
0.4152963944777363,274.27772938623804,0.009046244839046909
0.4201852905680287,199.14439085567616,9.063815167983973e-05
0.6329543264258429,631.4712306244246,5.715519437019903e-05
0.5709150852703945,468.3092687625569,0.00026080015884280864
0.783735350304911,1014.7850691777768,6.296454550251237e-05
0.4473212273430684,280.5413293046731,0.0002905840421987668
1.5938465085140412,3400.7093455299837,0.00044976520374366937
0.36483866950978233,154.05721859037993,0.004179893949731427
0.4519336091944812,266.18181874960885,7.901538664779892e-05
0.6052136857510935,534.265325587502,5.670458332662505e-05
0.4152963944777363,274.27772938623804,0.009046244839046909
0.43651603289799024,220.7771679536345,8.630298748969544e-05
0.6329543264258429,631.4712306244246,5.715519437019903e-05
0.5709150852703945,468.3092687625569,0.00026080015884280864
0.783735350304911,1014.7850691777768,6.296454550251237e-05
0.36020286282954916,182.5293391493457,0.000314564191619458
1.1118601225069478,1708.577922769085,0.00020821621049845217
0.36483866950978233,154.05721859037993,0.004179893949731427
0.4222098119640189,225.60914398798994,8.12639944143571e-05
0.6052136857510935,534.265325587502,5.670458332662505e-05
0.4152963944777363,274.27772938623804,0.009046244839046909
0.44353652432028023,227.95790062882898,6.111273784827826e-05
0.5952528770368252,518.5778892301488,5.5315791163028e-05
0.5839353110254958,492.7774053733336,0.0001445999881239136
0.8536251895345579,1254.429210132866,6.518155995355908e-05
0.36020286282954916,182.5293391493457,0.000314564191619458
1.4015059679715405,2659.593832999283,0.0003416181930718467
0.36483866950978233,154.05721859037993,0.004179893949731427
0.4222098119640189,225.60914398798994,8.12639944143571e-05
0.5142278186921783,356.57953718897477,5.308298776385614e-05
0.4092495188804898,281.0322902979692,0.018610859781818662
0.4619110718575564,229.911029016247,4.832590432231426e-05
0.5940324262812262,515.9867417512359,5.58598498130615e-05
0.5113101148607637,357.8417143015823,0.00011420068793349259
0.8536251895345579,1254.429210132866,6.518155995355908e-05
0.36020286282954916,182.5293391493457,0.000314564191619458
1.5028792050505728,2956.54665313198,0.0004313913980399984
0.36483866950978233,154.05721859037993,0.004179893949731427
0.4222098119640189,225.60914398798994,8.12639944143571e-05
0.5142278186921783,356.57953718897477,5.308298776385614e-05
0.40867370299533134,283.8340846377661,0.023787024153489218
0.4859474047818884,286.7382095110617,7.42424956324527e-05
